EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_t8,VQ_COLOR_CALLS
1519832446939,3,3,3,3,3,3,3,3,3
1519832460355,3,3,3,3,3,3,3,3,3
1519832467717,3,3,3,3,3,3,3,3,3
1519832485493,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832485815,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832486627,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832525029,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832597513,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832612853,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832615214,3,3,3,3,3,3,3,3,3
1519832617857,3,3,3,3,3,3,3,3,3
1519832641502,3,3,3,3,3,3,3,3,3
1519832656384,3,3,3,3,3,3,3,3,3
1519832662205,-1,-1,-1,-1,-1,-1,-1,-1,1
1519832677936,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832724952,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832808089,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832901235,3,3,3,3,3,3,3,3,3
1519832910116,3,3,3,3,3,3,3,3,3
1519832917450,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832933703,3,3,3,3,3,3,3,3,3
1519832967829,-1,-1,-1,-1,-1,-1,-1,-1,2
1519832968750,3,3,3,3,3,3,3,3,3
1519833030835,3,3,3,3,3,3,3,3,3
1519833037574,3,3,3,3,3,3,3,3,3
1519833040993,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833048414,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833054879,3,3,3,3,3,3,3,3,3
1519833087705,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833092288,3,3,3,3,3,3,3,3,3
1519833124347,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833150499,3,3,3,3,3,3,3,3,3
1519833154060,3,3,3,3,3,3,3,3,3
1519833155219,3,3,3,3,3,3,3,3,3
1519833155261,3,3,3,3,3,3,3,3,3
1519833183294,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833233638,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833237431,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833244212,3,3,3,3,3,3,3,3,3
1519833247995,3,3,3,3,3,3,3,3,3
1519833265696,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833272925,3,3,3,3,3,3,3,3,3
1519833273631,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833274145,3,3,3,3,3,3,3,3,3
1519833300794,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833344056,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833364106,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833364324,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833527830,3,3,3,3,3,3,3,3,3
1519833542860,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833557753,3,3,3,3,3,3,3,3,3
1519833559526,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833579141,3,3,3,3,3,3,3,3,3
1519833612447,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833613624,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833616746,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833633228,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833634367,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833657403,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833719242,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833720402,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833724799,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833760490,3,3,3,3,3,3,3,3,3
1519833765379,3,3,3,3,3,3,3,3,3
1519833788639,3,3,3,3,3,3,3,3,3
1519833817704,-1,-1,-1,-1,-1,-1,-1,-1,2
1519833982059,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834003859,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834040977,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834071692,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834098261,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834103398,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834142084,3,3,3,3,3,3,3,3,3
1519834144672,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834154169,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834208324,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834229487,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834295264,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834309138,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834311471,3,3,3,3,3,3,3,3,3
1519834327011,3,3,3,3,3,3,3,3,3
1519834331697,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834361085,3,3,3,3,3,3,3,3,3
1519834415692,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834441469,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834492300,3,3,3,3,3,3,3,3,3
1519834508928,3,3,3,3,3,3,3,3,3
1519834513844,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834619351,3,3,3,3,3,3,3,3,3
1519834640408,3,3,3,3,3,3,3,3,3
1519834679459,3,3,3,3,3,3,3,3,3
1519834690443,3,3,3,3,3,3,3,3,3
1519834782219,3,3,3,3,3,3,3,3,3
1519834817809,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834873286,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834874383,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834892299,-1,-1,-1,-1,-1,-1,-1,-1,0
1519834903951,-1,-1,-1,-1,-1,-1,-1,-1,2
1519834985316,3,3,3,3,3,3,3,3,3
1519834985854,3,3,3,3,3,3,3,3,3
1519835033712,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835101462,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835142381,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835161561,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835174928,3,3,3,3,3,3,3,3,3
1519835177548,3,3,3,3,3,3,3,3,3
1519835178719,3,3,3,3,3,3,3,3,3
1519835224059,3,3,3,3,3,3,3,3,3
1519835252611,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835398729,3,3,3,3,3,3,3,3,3
1519835418052,3,3,3,3,3,3,3,3,3
1519835433093,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835439021,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835450705,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835601194,3,3,3,3,3,3,3,3,3
1519835621583,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835634490,3,3,3,3,3,3,3,3,3
1519835668138,3,3,3,3,3,3,3,3,3
1519835683083,3,3,3,3,3,3,3,3,3
1519835684377,3,3,3,3,3,3,3,3,3
1519835689368,3,3,3,3,3,3,3,3,3
1519835697223,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835704069,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835704184,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835874125,-1,-1,-1,-1,-1,-1,-1,-1,2
1519835925502,3,3,3,3,3,3,3,3,3
1519836008635,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836108035,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836358121,3,3,3,3,3,3,3,3,3
1519836393139,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836430310,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836511826,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836621612,3,3,3,3,3,3,3,3,3
1519836640029,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836725643,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836827740,3,3,3,3,3,3,3,3,3
1519836834977,3,3,3,3,3,3,3,3,3
1519836865386,-1,-1,-1,-1,-1,-1,-1,-1,2
1519836926383,-1,-1,-1,-1,-1,-1,-1,-1,2
1519837002454,-1,-1,-1,-1,-1,-1,-1,-1,2
1519837131084,3,3,3,3,3,3,3,3,3
1519837389905,3,3,3,3,3,3,3,3,3
1519837412571,3,3,3,3,3,3,3,3,3
1519837465318,-1,-1,-1,-1,-1,-1,-1,-1,2
1519837548389,-1,-1,-1,-1,-1,-1,-1,-1,2
1519837757001,3,3,3,3,3,3,3,3,3
1519837800418,3,3,3,3,3,3,3,3,3
1519837839363,-1,-1,-1,-1,-1,-1,-1,-1,2
1519838102783,3,3,3,3,3,3,3,3,3
1519838111912,3,3,3,3,3,3,3,3,3
1519838125199,-1,-1,-1,-1,-1,-1,-1,-1,2
1519838135662,-1,-1,-1,-1,-1,-1,-1,-1,2
1519838188884,3,3,3,3,3,3,3,3,3
1519838234859,-1,-1,-1,-1,-1,-1,-1,-1,2
1519838642558,-1,-1,-1,-1,-1,-1,-1,-1,2
1519838996719,-1,-1,-1,-1,-1,-1,-1,-1,2
1519839035724,3,3,3,3,3,3,3,3,3
1519839049646,3,3,3,3,3,3,3,3,3
1519839414202,-1,-1,-1,-1,-1,-1,-1,-1,2
1519839883974,-1,-1,-1,-1,-1,-1,-1,-1,2
1519839966563,3,3,3,3,3,3,3,3,3
1519839979776,3,3,3,3,3,3,3,3,3
1519839998536,3,3,3,3,3,3,3,3,3
1519840052115,-1,-1,-1,-1,-1,-1,-1,-1,2
1519840393206,-1,-1,-1,-1,-1,-1,-1,-1,2
1519840698225,-1,-1,-1,-1,-1,-1,-1,-1,2
1519840895777,3,3,3,3,3,3,3,3,3
1519840900080,3,3,3,3,3,3,3,3,3
1519840912846,3,3,3,3,3,3,3,3,3
1519840959109,-1,-1,-1,-1,-1,-1,-1,-1,2
1519841249345,-1,-1,-1,-1,-1,-1,-1,-1,2
1519841351697,-1,-1,-1,-1,-1,-1,-1,-1,2
1519841828949,3,3,3,3,3,3,3,3,3
1519841842345,3,3,3,3,3,3,3,3,3
1519841900225,3,3,3,3,3,3,3,3,3
1519841991260,-1,-1,-1,-1,-1,-1,-1,-1,2
1519842170489,3,3,3,3,3,3,3,3,3
1519842261351,-1,-1,-1,-1,-1,-1,-1,-1,2
1519842489406,-1,-1,-1,-1,-1,-1,-1,-1,2
1519843962155,-1,-1,-1,-1,-1,-1,-1,-1,2
1519845346237,3,3,3,3,3,3,3,3,3
1519845513465,-1,-1,-1,-1,-1,-1,-1,-1,2
1519845941496,-1,-1,-1,-1,-1,-1,-1,-1,2
1519845981870,3,3,3,3,3,3,3,3,3
1519846027162,-1,-1,-1,-1,-1,-1,-1,-1,2
1519848265307,3,3,3,3,3,3,3,3,3
1519848460961,-1,-1,-1,-1,-1,-1,-1,-1,2
1519851015272,-1,-1,-1,-1,-1,-1,-1,-1,2
1519851415024,-1,-1,-1,-1,-1,-1,-1,-1,2
1519851416170,-1,-1,-1,-1,-1,-1,-1,-1,2
1519851626779,-1,-1,-1,-1,-1,-1,-1,-1,2
1519855824983,3,3,3,3,3,3,3,3,3
1519860679379,-1,-1,-1,-1,-1,-1,2,2,2
1519864595110,3,3,3,3,3,3,3,3,3
1519873738424,-1,-1,-1,2,2,2,2,2,2
1519873777466,-1,-1,-1,2,2,2,2,2,2
1519873886613,-1,-1,-1,2,2,2,2,2,2
1519875197929,-1,-1,-1,2,2,2,2,2,2
1519875338930,-1,-1,-1,2,2,2,2,2,2
1519875479958,-1,-1,-1,2,2,2,2,2,2
1519875579027,-1,-1,-1,2,2,2,2,2,2
1519875813068,-1,-1,-1,2,2,2,2,2,2
1519880181462,-1,-1,-1,2,2,2,2,2,2
1519880965467,-1,-1,-1,-1,-1,-1,2,2,2
1519883531342,3,3,3,3,3,3,3,3,3
1519883554588,3,3,3,3,3,3,3,3,3
1519883960008,-1,-1,-1,2,2,2,2,2,2
1519884281253,-1,-1,-1,2,-1,2,2,2,2
1519884347136,-1,-1,2,2,2,2,2,2,2
1519884574073,3,3,3,3,3,3,3,3,3
1519884590020,3,3,3,3,3,3,3,3,3
1519885801673,-1,-1,-1,-1,2,2,2,2,2
1519885805200,-1,-1,-1,-1,2,2,2,2,2
1519885879855,-1,-1,-1,2,2,2,2,2,2
1519885992492,-1,-1,2,2,2,2,2,2,2
1519886391791,3,3,3,3,3,3,3,3,3
1519886655877,-1,-1,-1,2,2,2,2,2,2
1519886723828,-1,-1,2,2,2,2,2,2,2
1519886820631,-1,-1,2,2,2,2,2,2,1
1519886843938,3,3,3,3,3,3,3,3,3
1519887018828,-1,-1,2,2,2,2,2,2,2
1519887067110,-1,-1,2,2,2,2,2,2,2
1519887334349,3,3,3,3,3,3,3,3,3
1519887347500,-1,-1,2,2,2,2,2,2,2
1519887352351,-1,-1,-1,2,2,2,2,2,2
1519887363828,-1,-1,-1,-1,2,2,2,2,2
1519887389125,-1,-1,-1,2,2,2,2,2,2
1519887389787,-1,-1,2,2,2,2,2,2,2
1519887686144,-1,-1,-1,2,-1,2,2,2,2
1519887885614,-1,-1,2,2,2,2,2,2,2
1519888106486,-1,-1,-1,-1,2,2,2,2,2
1519888409600,3,3,3,3,3,3,3,3,3
1519888440237,-1,-1,-1,-1,2,2,2,2,2
1519888470106,-1,-1,2,2,2,2,2,2,2
1519888631483,-1,-1,-1,-1,-1,-1,2,2,2
1519888632654,-1,-1,2,2,2,2,-1,2,2
1519888686299,-1,-1,-1,-1,-1,-1,2,2,2
1519888687438,-1,-1,-1,2,2,2,2,2,2
1519888710438,-1,-1,-1,-1,-1,-1,2,2,2
1519888711563,-1,-1,2,2,2,2,-1,2,2
1519888725010,-1,-1,-1,2,2,2,2,2,2
1519888843096,-1,-1,-1,-1,2,2,2,2,2
1519888889642,-1,-1,-1,-1,-1,-1,2,2,2
1519888890824,-1,-1,-1,2,2,2,2,2,2
1519889014857,-1,-1,2,2,2,2,2,2,2
1519889302177,-1,-1,-1,-1,-1,2,2,2,2
1519889470110,-1,-1,3,2,2,2,2,2,1
1519889570889,-1,-1,-1,2,2,2,2,2,2
1519889637153,-1,-1,2,2,2,2,2,2,2
1519889685389,-1,-1,-1,2,2,2,2,2,1
1519889724678,-1,-1,2,-1,2,2,2,2,2
1519889941777,-1,-1,-1,-1,-1,-1,-1,-1,2
1519889997635,-1,-1,2,2,2,2,2,2,2
1519890025922,-1,-1,-1,2,2,2,2,2,2
1519890072804,-1,-1,2,2,2,2,2,2,2
1519890269773,3,3,3,3,3,3,3,3,3
1519890336988,-1,-1,-1,-1,2,2,2,2,2
1519890493614,-1,-1,-1,2,2,2,2,2,2
1519890578045,-1,-1,-1,2,2,2,2,2,2
1519890725895,3,3,3,3,3,3,3,3,3
1519890842612,-1,-1,-1,2,2,2,2,2,2
1519890843236,-1,-1,-1,-1,-1,2,2,2,2
1519890946319,-1,-1,-1,2,2,2,2,2,2
1519891001429,-1,-1,2,-1,2,-1,2,2,2
1519891188796,-1,-1,-1,-1,2,2,2,2,2
1519891191679,-1,-1,2,2,2,2,2,2,2
1519891201002,3,3,3,3,3,3,3,3,3
1519891262611,-1,-1,-1,2,-1,2,2,2,2
1519891289366,-1,-1,-1,-1,-1,2,2,2,2
1519891351498,-1,-1,2,2,2,2,2,2,2
1519891368533,-1,-1,2,2,2,2,2,2,2
1519891383788,-1,-1,-1,2,2,2,2,2,2
1519891396542,-1,-1,-1,2,-1,2,2,2,2
1519891453815,-1,-1,-1,2,2,2,2,2,2
1519891598480,-1,-1,-1,2,-1,2,2,2,2
1519891632331,3,3,3,3,3,3,3,3,3
1519891644292,3,3,3,3,3,3,3,3,3
1519891656750,-1,-1,2,2,2,2,2,2,2
1519891766419,-1,-1,-1,-1,-1,-1,2,2,2
1519891767585,-1,-1,2,2,-1,2,3,3,2
1519891832450,-1,-1,2,2,2,2,2,2,2
1519891890201,-1,-1,2,2,2,2,2,2,2
1519891988705,-1,-1,2,2,2,2,2,2,2
1519892076944,3,3,3,3,3,3,3,3,3
1519892094252,-1,-1,2,2,2,2,2,2,2
1519892115720,3,3,3,3,3,3,3,3,3
1519892241549,-1,-1,-1,-1,2,2,2,2,2
1519892251012,-1,-1,2,2,2,2,2,2,2
1519892369064,-1,-1,-1,-1,-1,-1,2,2,2
1519892370194,-1,-1,2,2,-1,2,2,-1,2
1519892553270,3,3,3,3,3,3,3,3,3
1519892566286,-1,-1,-1,-1,2,2,2,2,2
1519892605862,-1,-1,-1,-1,-1,-1,2,2,2
1519892664693,-1,-1,2,2,2,2,2,2,2
1519892754960,3,3,3,3,3,3,3,3,3
1519892767726,-1,-1,2,2,-1,2,3,2,2
1519892777207,-1,-1,2,2,2,2,2,2,2
1519892800792,-1,-1,-1,-1,-1,2,2,2,2
1519892816768,-1,-1,3,3,-1,2,2,2,2
1519893034376,-1,-1,-1,-1,2,2,2,2,2
1519893162477,-1,-1,2,2,2,2,2,2,2
1519893188817,-1,-1,-1,-1,2,2,2,2,2
1519893224742,-1,-1,-1,-1,2,2,2,2,2
1519893225695,-1,-1,2,2,2,2,2,2,2
1519893233813,-1,-1,-1,-1,-1,2,2,2,2
1519893281738,-1,-1,2,2,2,2,2,2,2
1519893390097,-1,-1,2,2,2,2,2,2,2
1519893514594,-1,-1,-1,-1,-1,-1,2,2,2
1519893517993,-1,-1,2,2,2,2,2,2,2
1519893756193,-1,-1,-1,-1,2,2,2,2,2
1519893816129,3,3,3,3,3,3,3,3,3
1519893829722,-1,-1,2,2,2,2,2,2,2
1519893927739,-1,-1,2,-1,-1,2,2,2,2
1519893963892,-1,-1,2,2,2,2,2,2,2
1519893972326,3,3,3,3,3,3,3,3,3
1519894101040,-1,-1,2,2,2,2,2,2,2
1519894227908,-1,-1,-1,-1,2,2,2,2,2
1519894274377,-1,-1,-1,-1,-1,2,2,2,2
1519894344240,-1,-1,-1,-1,2,2,2,2,2
1519894368037,-1,-1,-1,-1,2,2,2,2,2
1519894432594,-1,-1,2,2,2,2,2,2,2
1519894459302,3,3,3,3,3,3,3,3,3
1519894519790,3,3,3,3,3,3,3,3,3
1519894522843,-1,-1,2,2,2,2,2,2,2
1519894538487,-1,-1,-1,2,2,2,2,2,1
1519894574658,3,3,3,3,3,3,3,3,3
1519894580460,-1,-1,2,2,2,2,2,2,2
1519894597109,-1,-1,2,2,2,2,2,2,2
1519894637798,-1,-1,-1,2,2,2,2,2,2
1519894712813,-1,-1,2,2,2,2,2,2,2
1519894748969,-1,-1,2,2,2,2,2,2,2
1519894813357,-1,-1,-1,2,2,2,2,2,2
1519894947346,-1,-1,2,2,2,2,2,2,2
1519894965613,3,3,3,3,3,3,3,3,3
1519895101118,-1,-1,2,-1,2,2,2,2,2
1519895140843,-1,-1,-1,2,2,2,2,2,2
1519895234740,-1,-1,-1,-1,-1,-1,2,2,2
1519895240409,-1,-1,-1,-1,-1,-1,-1,2,2
1519895559415,-1,-1,-1,-1,2,2,2,2,2
1519895661280,3,3,3,3,3,3,3,3,3
1519895680813,-1,-1,-1,-1,2,2,2,2,2
1519895805971,-1,-1,-1,-1,2,2,2,2,2
1519895821776,-1,-1,2,2,-1,2,3,2,2
1519895822247,-1,-1,2,2,2,2,2,2,2
1519895929788,-1,-1,-1,-1,2,2,2,2,2
1519895996757,-1,-1,-1,-1,-1,-1,2,2,2
1519895997906,-1,-1,-1,2,2,2,2,2,2
1519896002539,3,3,3,3,3,3,3,3,3
1519896031755,-1,-1,-1,-1,-1,-1,2,2,2
1519896032956,3,3,3,3,3,3,3,3,3
1519896252927,-1,-1,-1,2,2,2,2,2,2
1519896253676,-1,-1,-1,-1,2,2,2,2,2
1519896321024,3,3,3,3,3,3,3,3,3
1519896559392,-1,-1,-1,-1,-1,2,2,2,2
1519896590536,-1,-1,-1,-1,2,2,2,2,2
1519896657326,-1,-1,-1,-1,2,2,2,2,1
1519896809428,-1,-1,-1,2,2,2,2,2,2
1519896957777,-1,-1,-1,2,2,2,2,2,2
1519896999027,3,3,3,3,3,3,3,3,3
1519897041596,-1,-1,-1,-1,-1,-1,2,2,2
1519897042707,-1,-1,2,2,-1,2,2,2,2
1519897093764,3,3,3,3,3,3,3,3,3
1519897161271,-1,-1,-1,-1,-1,2,-1,2,2
1519897193649,-1,-1,-1,-1,-1,-1,2,2,2
1519897242123,-1,-1,-1,-1,-1,-1,-1,-1,2
1519897280504,-1,-1,-1,-1,-1,-1,2,2,2
1519897304134,-1,-1,-1,-1,-1,-1,2,2,2
1519897305294,-1,-1,2,-1,2,2,2,2,2
1519897407671,-1,-1,-1,-1,-1,-1,2,2,2
1519897408785,-1,-1,2,-1,2,2,2,2,2
1519897421782,3,3,3,3,3,3,3,3,3
1519897523094,-1,-1,-1,2,2,2,2,2,0
1519897603167,-1,-1,-1,2,2,2,2,2,2
1519897609359,3,3,3,3,3,3,3,3,3
1519897613463,-1,-1,-1,-1,2,2,2,2,2
1519897663041,-1,-1,-1,2,2,2,2,2,2
1519897733412,-1,-1,2,2,-1,2,2,2,2
1519898007709,-1,-1,-1,-1,-1,-1,2,2,2
1519898008807,-1,-1,2,-1,2,2,2,2,2
1519898109573,-1,-1,-1,-1,2,2,2,2,2
1519898229816,-1,-1,-1,-1,-1,2,2,2,2
1519898261940,3,3,3,3,3,3,3,3,3
1519898364480,-1,-1,-1,2,-1,2,2,2,2
1519898406136,-1,-1,2,2,2,2,2,2,2
1519898494926,-1,-1,-1,2,2,2,2,2,2
1519898612854,-1,-1,-1,-1,2,2,2,2,2
1519898621273,-1,-1,2,2,2,2,2,2,2
1519898703792,-1,-1,-1,2,2,2,2,2,2
1519898729075,-1,-1,2,2,-1,2,2,-1,2
1519898732178,3,3,3,3,3,3,3,3,3
1519898776389,-1,-1,-1,-1,-1,-1,2,2,2
1519898777539,-1,-1,2,-1,2,2,2,2,2
1519898786560,3,3,3,3,3,3,3,3,3
1519898830953,3,3,3,3,3,3,3,3,3
1519898832131,3,3,3,3,3,3,3,3,3
1519898856566,3,3,3,3,3,3,3,3,3
1519898863256,3,3,3,3,3,3,3,3,3
1519898873651,3,3,3,3,3,3,3,3,3
1519898911206,3,3,3,3,3,3,3,3,3
1519898923042,-1,-1,2,2,2,2,2,2,2
1519898929946,3,3,3,3,3,3,3,3,3
1519898947823,3,3,3,3,3,3,3,3,3
1519898954427,-1,-1,2,2,2,2,2,2,2
1519899095427,-1,-1,-1,-1,2,2,2,2,2
1519899129273,3,3,3,3,3,3,3,3,3
1519899176214,-1,-1,-1,2,2,2,2,2,2
1519899183906,-1,-1,-1,2,2,2,2,2,2
1519899224591,-1,-1,-1,-1,-1,-1,2,2,2
1519899256141,-1,-1,2,2,2,2,2,2,2
1519899305544,-1,-1,-1,-1,-1,-1,2,2,2
1519899306686,-1,-1,2,-1,2,2,3,2,3
1519899319342,-1,-1,-1,-1,2,2,2,2,2
1519899488954,-1,-1,-1,-1,-1,2,2,2,2
1519899529820,-1,-1,2,2,2,2,2,2,2
1519899584016,-1,-1,2,-1,2,2,2,2,2
1519899587380,-1,-1,-1,2,2,2,2,2,2
1519899628744,-1,-1,-1,2,2,2,2,2,2
1519899701362,-1,-1,-1,2,2,2,2,2,2
1519899712837,-1,-1,-1,-1,2,2,2,2,2
1519899726509,-1,-1,-1,2,2,2,2,2,2
1519899727000,-1,-1,-1,-1,-1,-1,2,2,2
1519899728203,-1,-1,2,2,-1,2,3,3,2
1519899746200,-1,-1,-1,2,2,2,2,2,2
1519899854540,3,3,3,3,3,3,3,3,3
1519899865761,3,3,3,3,3,3,3,3,3
1519899876662,3,3,3,3,3,3,3,3,3
1519899892603,3,3,3,3,3,3,3,3,3
1519900080390,-1,-1,-1,-1,2,2,2,2,2
1519900093608,-1,-1,-1,2,2,2,2,2,2
1519900135170,3,3,3,3,3,3,3,3,3
1519900173153,-1,-1,-1,2,-1,2,2,2,2
1519900226471,-1,-1,-1,-1,2,2,2,2,2
1519900274444,-1,-1,2,2,2,2,2,2,2
1519900281735,-1,-1,-1,-1,2,2,2,2,2
1519900372078,3,3,3,3,3,3,3,3,3
1519900572781,-1,-1,-1,-1,-1,-1,2,2,2
1519900573879,-1,-1,2,2,2,-1,2,3,2
1519900609843,-1,-1,-1,0,-1,0,2,2,2
1519900690855,-1,-1,-1,-1,2,2,2,2,2
1519900807028,-1,-1,2,2,2,2,2,2,2
1519900924321,3,3,3,3,3,3,3,3,3
1519900942372,-1,-1,2,-1,2,2,2,2,2
1519900970087,3,3,3,3,3,3,3,3,3
1519900979537,3,3,3,3,3,3,3,3,3
1519900984731,-1,-1,-1,2,2,2,2,2,2
1519901015689,-1,-1,-1,2,2,2,2,2,2
1519901152070,-1,-1,-1,-1,-1,2,2,2,2
1519901278707,-1,-1,-1,2,2,2,2,2,2
1519901348223,-1,-1,-1,-1,2,2,2,2,2
1519901379421,-1,-1,-1,2,2,-1,2,2,2
1519901422763,-1,-1,-1,2,2,2,2,2,2
1519901484662,-1,-1,-1,2,-1,2,2,2,2
1519901554986,3,3,3,3,3,3,3,3,3
1519901556131,3,3,3,3,3,3,3,3,3
1519901574262,-1,-1,-1,-1,-1,-1,2,2,2
1519901575384,-1,-1,2,2,2,-1,2,2,2
1519901650839,3,3,3,3,3,3,3,3,3
1519901651936,3,3,3,3,3,3,3,3,3
1519901974112,-1,-1,-1,2,2,2,2,2,2
1519901982822,-1,-1,2,2,2,2,2,2,2
1519902038470,3,3,3,3,3,3,3,3,3
1519902051207,-1,-1,-1,2,2,2,2,2,2
1519902098805,-1,-1,-1,-1,2,2,2,2,2
1519902219562,-1,-1,-1,2,2,2,2,2,2
1519902292208,-1,-1,3,3,-1,2,2,2,2
1519902446216,-1,-1,2,-1,2,2,2,2,2
1519902479326,-1,-1,-1,-1,2,2,2,2,2
1519902616075,-1,-1,-1,-1,-1,-1,2,2,2
1519902742092,-1,-1,-1,2,2,2,2,2,2
1519902812559,-1,-1,2,-1,2,2,2,2,2
1519902834632,-1,-1,-1,-1,2,2,2,2,2
1519903010718,-1,-1,-1,2,2,2,2,2,2
1519903123755,-1,-1,-1,-1,2,2,2,2,2
1519903347931,-1,-1,2,2,2,2,2,2,2
1519903477479,-1,-1,-1,-1,-1,-1,2,2,2
1519903654450,2,2,2,2,-1,-1,2,2,2
1519903761711,3,3,3,3,3,3,3,3,3
1519903874640,-1,-1,-1,-1,-1,-1,2,2,2
1519903875778,-1,-1,2,2,2,2,2,-1,2
1519903986363,-1,-1,-1,-1,-1,-1,2,2,2
1519904856056,3,3,3,3,3,3,3,3,3
1519904868382,-1,-1,2,2,2,2,2,2,2
1519905070991,-1,-1,-1,2,-1,2,2,2,2
1519905100682,-1,-1,-1,-1,-1,2,2,2,2
1519905140877,3,3,3,3,3,3,3,3,3
1519905285029,3,3,3,3,3,3,3,3,3
1519905304238,3,3,3,3,3,3,3,3,3
1519905334460,-1,-1,-1,-1,-1,-1,-1,-1,2
1519905606831,-1,-1,2,2,2,2,2,2,2
1519905758054,-1,-1,-1,-1,2,2,2,2,2
1519905778148,-1,-1,-1,-1,2,2,2,2,2
1519906072829,-1,-1,3,2,3,2,2,2,1
1519906082879,3,3,3,3,3,3,3,3,3
1519906097500,3,3,3,3,3,3,3,3,3
1519906103204,-1,-1,-1,-1,2,2,2,2,2
1519906112315,-1,-1,2,-1,-1,2,2,2,2
1519906217419,3,3,3,3,3,3,3,3,3
1519906223217,-1,-1,-1,-1,-1,-1,2,2,2
1519906224296,-1,-1,2,-1,2,2,2,2,2
1519906256663,-1,-1,-1,2,-1,2,-1,2,2
1519906257810,-1,-1,-1,2,2,2,2,2,2
1519906293340,-1,-1,-1,-1,2,2,2,2,2
1519906425566,-1,-1,-1,2,2,2,2,2,2
1519906505144,-1,-1,2,2,2,2,2,2,2
1519906738801,-1,-1,-1,-1,-1,2,2,2,2
