EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_t8,VQ_COLOR_CALLS
1519641015008,3,3,2,3,2,2,2,2,2
1519641033413,3,3,3,3,3,3,3,3,2
1519641052252,3,3,2,2,2,2,2,2,2
1519641059676,3,3,3,3,3,3,2,2,2
1519641085548,3,3,3,3,3,3,2,3,2
1519641115172,3,3,3,3,2,2,3,2,3
1519641121126,3,3,3,3,3,3,2,3,3
1519641124072,3,3,3,2,2,3,2,2,3
1519641130551,3,3,3,3,3,3,3,2,2
1519641193350,3,3,3,3,2,3,2,3,2
1519641196814,3,3,3,3,3,3,2,2,2
1519641223124,3,3,3,3,3,2,3,2,2
1519641235810,3,3,3,2,2,3,2,2,3
1519641237357,3,3,3,2,3,3,3,2,2
1519641273655,3,3,3,3,3,3,3,3,2
1519641274773,3,3,3,3,3,3,3,3,2
1519641278348,3,2,3,2,2,3,3,3,2
1519641316179,3,3,2,2,2,2,2,2,2
1519641367004,3,3,3,3,2,3,2,2,2
1519641380146,3,3,3,2,2,2,2,2,2
1519641459132,3,3,3,2,3,3,3,2,2
1519641637539,3,3,2,3,2,2,2,2,2
1519641644685,3,3,3,3,2,3,2,2,2
1519641668842,3,3,3,2,2,2,3,2,3
1519641698072,3,3,3,3,3,3,3,3,2
1519641716558,3,3,3,3,3,3,3,2,2
1519641770390,3,3,3,2,2,2,2,2,2
1519641819192,3,3,3,3,3,3,2,2,2
1519641823971,3,3,3,3,3,2,3,3,2
1519641830775,3,3,3,2,2,2,3,2,2
1519641879540,3,3,3,3,3,3,3,3,2
1519641880719,3,3,3,3,3,3,2,2,2
1519641916092,3,3,2,3,3,2,2,2,2
1519641957670,3,3,3,3,3,3,3,3,2
1519641972026,3,3,3,3,3,2,2,2,2
1519642074679,3,3,3,2,2,2,2,2,3
1519642103583,3,3,3,3,3,3,3,2,2
1519642151593,3,3,3,3,2,2,2,2,2
1519642161393,3,3,3,3,3,2,2,2,2
1519642209296,3,3,3,2,2,3,3,2,2
1519642319734,3,3,3,3,2,3,2,2,2
1519642361300,3,3,3,3,3,3,2,3,3
1519642425066,3,3,2,3,2,2,2,2,2
1519642465412,3,3,3,2,2,2,2,2,2
1519642501946,3,3,3,3,3,2,2,2,2
1519642651259,2,2,2,2,3,3,3,3,2
1519642795139,3,3,3,3,3,3,3,3,2
1519642796265,3,3,3,3,3,3,3,3,2
1519642842538,3,3,3,2,2,3,2,2,3
1519642847500,3,3,2,2,2,2,2,2,2
1519642857101,3,3,3,3,3,3,3,3,2
1519642858255,3,3,3,3,3,3,3,3,2
1519642936264,3,3,3,2,2,2,2,2,2
1519642987579,3,3,3,2,3,2,2,2,2
1519643022092,3,3,3,3,3,2,2,2,2
1519643059484,3,3,3,2,2,2,3,3,2
1519643116142,3,3,3,3,3,3,2,3,2
1519643156048,3,3,3,2,2,2,2,2,3
1519643279378,3,3,3,3,3,2,2,2,2
1519643287349,3,3,3,3,3,2,2,2,2
1519643294350,3,3,3,3,2,2,2,2,2
1519643320192,3,3,3,2,3,3,2,3,2
1519643324114,3,3,2,3,2,2,2,2,2
1519643349637,3,3,3,3,2,3,2,2,2
1519643355684,3,3,3,3,2,2,2,2,2
1519643370719,3,3,3,3,3,3,3,3,3
1519643398617,3,3,3,3,3,3,3,3,3
1519643542196,3,3,3,2,2,3,2,2,3
1519643548708,3,3,3,3,2,2,2,2,3
1519643668339,3,3,3,3,3,2,2,2,2
1519643675073,3,3,3,3,3,2,2,2,2
1519643728665,3,3,3,3,3,3,3,2,2
1519643792102,3,3,3,2,3,2,2,2,2
1519643808925,3,3,3,3,3,2,3,2,2
1519643887479,3,3,3,3,3,3,2,2,2
1519644000591,3,3,3,3,3,3,2,2,2
1519644002132,3,3,3,3,2,3,2,2,2
1519644040862,3,3,3,2,2,3,2,2,3
1519644047289,3,3,3,3,3,3,3,3,2
1519644048435,3,3,3,3,3,3,2,2,2
1519644052799,3,3,3,3,2,2,3,2,3
1519644065260,3,3,2,3,3,3,2,2,2
1519644075000,3,3,3,3,3,2,2,3,2
1519644242898,2,2,2,2,3,3,3,3,2
1519644250756,3,3,3,2,3,2,2,3,0
1519644327513,3,3,2,2,2,2,3,3,2
1519644351783,3,3,3,3,3,3,2,2,2
1519644373857,3,3,3,3,3,3,2,3,2
1519644445180,3,3,3,2,3,2,2,2,2
1519644454689,3,3,3,2,2,3,2,2,3
1519644474991,3,3,3,3,3,3,2,2,2
1519644528713,3,3,3,3,3,3,3,3,2
1519644541657,3,3,3,3,2,2,2,2,2
1519644551747,3,3,3,3,2,3,2,2,2
1519644633943,3,3,3,2,2,3,2,2,3
1519644664523,3,3,3,2,2,2,2,2,2
1519644727911,3,3,3,2,2,2,2,2,2
1519644751235,3,3,3,3,3,3,2,2,2
1519644751967,3,3,3,3,3,3,2,2,2
1519644870564,3,3,3,3,3,3,3,3,2
1519644887806,3,3,3,3,3,2,2,2,2
1519644888794,3,3,3,3,3,3,3,3,2
1519644891730,3,3,3,3,3,2,2,2,2
1519644909062,3,3,3,2,3,3,3,3,2
1519644919049,3,3,3,2,2,3,2,2,3
1519644969310,3,3,3,2,3,2,2,2,2
1519644994820,3,3,3,3,3,2,2,2,2
1519645075570,3,3,3,3,3,2,2,2,2
1519645133847,3,3,3,3,3,3,2,3,2
1519645142119,3,3,2,3,2,2,2,2,2
1519645164169,3,3,3,3,3,3,2,2,2
1519645305288,3,3,3,3,2,2,2,2,2
1519645327391,3,3,3,3,3,2,2,2,2
1519645393324,3,3,3,3,3,3,2,2,2
1519645415332,3,3,3,3,2,2,2,2,2
1519645457013,3,3,3,3,3,3,3,3,2
1519645471599,3,3,3,3,3,2,2,2,2
1519645498212,3,3,3,2,3,2,2,2,2
1519645503536,3,3,3,3,3,2,3,2,2
1519645578448,3,3,3,3,3,3,3,3,3
1519645600444,3,3,3,3,2,2,2,3,2
1519645657562,3,3,3,3,3,3,2,2,2
1519645681622,3,3,3,3,3,3,3,3,2
1519645692704,3,3,3,3,3,3,2,2,2
1519645759292,3,3,3,3,3,3,2,2,2
1519645831566,3,3,3,2,3,3,3,3,2
1519645849246,3,3,3,3,2,2,3,3,2
1519645921167,3,3,3,3,2,2,3,2,3
1519645936573,3,3,3,3,3,2,2,2,2
1519646036052,3,3,3,3,2,2,2,2,2
1519646047035,3,3,3,2,2,2,3,2,2
1519646066549,3,3,3,2,2,2,3,3,2
1519646120435,3,3,3,3,3,3,2,2,2
1519646130878,3,3,3,3,3,3,2,3,2
1519646181933,3,3,3,2,3,3,2,2,2
1519646347333,3,3,3,3,3,3,2,2,2
1519646525381,3,3,3,3,3,3,3,2,2
1519646531189,3,3,3,3,3,3,3,2,2
1519646534860,3,3,3,3,3,3,2,3,3
1519646568293,3,3,3,3,3,3,3,3,2
1519646636841,3,3,3,3,2,2,2,2,2
1519646667118,3,3,3,2,3,3,2,2,2
1519646673659,3,3,3,2,3,3,3,3,2
1519646697336,3,3,3,3,3,3,3,3,2
1519646698457,3,3,3,3,3,2,2,2,2
1519646785847,3,3,3,3,2,2,2,2,2
1519646803487,3,3,3,3,3,3,2,2,2
1519646807573,3,3,3,3,3,3,3,2,2
1519646868279,3,3,3,3,3,3,2,3,2
1519646972219,3,3,3,3,3,2,2,2,3
1519647034343,3,3,3,2,2,3,2,2,3
1519647083381,3,3,3,2,2,3,2,2,3
1519647088836,3,3,3,3,2,3,3,3,2
1519647090953,3,3,3,2,3,3,3,2,2
1519647098951,3,3,3,3,3,3,2,3,3
1519647134565,3,3,3,3,3,3,3,2,2
1519647173025,3,3,3,3,3,3,3,3,2
1519647223442,3,3,3,3,3,2,2,2,2
1519647235940,3,3,3,3,3,3,3,3,2
1519647259356,3,3,3,2,2,3,2,2,3
1519647308823,3,3,3,2,2,3,2,2,3
1519647309061,3,3,3,3,3,3,3,3,2
1519647318623,3,3,3,2,2,3,2,2,3
1519647352232,3,3,3,2,2,2,2,2,2
1519647366141,3,3,3,3,2,2,3,2,3
1519647372182,3,3,2,3,2,3,3,3,2
1519647420538,3,3,3,2,2,3,2,2,3
1519647423395,3,3,3,3,3,3,3,3,2
1519647428323,3,3,3,3,3,3,2,2,2
1519647461874,3,3,3,2,2,3,2,2,3
1519647477859,3,3,3,2,2,3,2,2,3
1519647499282,3,3,3,2,2,3,2,2,3
1519647522698,3,3,3,3,3,3,3,2,2
1519647561469,3,3,3,2,2,3,2,2,3
1519647572983,3,3,3,2,2,3,2,2,3
1519647592103,3,3,3,3,2,2,2,2,3
1519647615050,3,3,3,2,2,3,2,2,3
1519647642609,3,3,3,3,2,3,2,2,2
1519647672500,3,3,3,2,2,3,2,2,3
1519647680324,3,3,3,2,2,3,2,2,3
1519647699805,3,3,3,2,2,3,2,2,3
1519647718719,3,3,3,3,3,2,2,2,2
1519647724157,3,3,3,3,3,3,2,2,2
1519647734436,3,3,3,3,2,2,2,2,3
1519647748616,3,3,3,3,2,2,2,2,3
1519647764216,3,3,2,3,2,2,2,2,2
1519647906622,3,3,3,3,2,2,2,2,3
1519647920130,3,3,3,2,2,3,2,2,3
1519647928849,3,3,3,3,2,2,2,2,2
1519647943644,3,3,3,3,3,3,2,2,2
1519648000264,3,3,3,3,3,2,3,2,2
1519648000437,3,3,3,2,2,3,2,2,3
1519648007987,3,3,3,2,2,3,2,2,3
1519648046878,3,3,3,3,2,2,3,2,3
1519648159854,3,3,3,2,2,3,2,2,3
1519648165889,3,3,3,3,3,3,2,2,2
1519648182433,3,3,3,3,3,2,2,2,3
1519648195152,3,3,3,2,2,3,2,2,3
1519648195640,3,3,3,2,2,3,2,2,3
1519648219800,3,3,3,3,3,3,3,3,2
1519648220927,3,3,3,3,3,3,2,2,2
1519648311598,3,3,3,3,3,3,2,2,2
1519648410582,3,3,3,2,2,3,2,2,3
1519648465936,3,3,3,2,2,3,2,2,3
1519648468762,3,3,3,3,3,3,2,2,2
1519648479990,3,3,3,2,2,3,2,2,3
1519648490268,3,3,3,3,3,3,3,3,2
1519648501917,3,3,3,2,2,3,2,2,3
1519648533051,3,3,3,2,2,2,3,3,3
1519648551749,3,3,3,3,3,3,3,3,2
1519648554369,3,3,3,3,3,3,2,2,2
1519648580741,3,3,3,3,3,3,3,3,2
1519648686720,3,3,3,3,3,3,3,3,2
1519648722182,3,3,3,3,3,3,3,2,1
1519648731289,3,3,3,3,3,3,2,2,2
1519648739321,3,3,3,2,2,3,2,2,3
1519648755480,3,3,3,2,2,3,2,2,3
1519648762617,3,3,3,2,2,3,2,2,3
1519648781520,3,3,3,2,2,3,2,2,3
1519648811099,3,3,3,3,3,3,2,2,2
1519648813755,3,3,3,3,2,2,2,2,3
1519648818067,3,3,3,2,2,3,2,2,3
1519648827948,3,3,3,2,2,3,2,2,3
1519648829172,3,3,3,3,3,2,2,2,3
1519648865430,3,3,3,2,3,2,3,2,3
1519648865825,3,3,3,2,2,2,2,2,2
1519648881276,3,3,3,3,2,3,2,2,2
1519648963811,3,3,3,3,3,3,3,3,3
1519649042168,3,3,3,3,2,3,2,2,2
1519649092068,3,3,3,3,3,3,3,2,2
1519649175907,3,3,3,3,3,3,3,2,2
1519649223382,3,3,3,3,2,2,2,2,2
1519649318250,3,3,3,3,3,3,3,3,2
1519649350355,3,3,3,3,3,3,2,3,2
1519649457772,3,3,2,3,2,2,2,2,2
1519649479437,3,3,2,2,2,3,3,3,2
1519649523549,3,3,3,3,3,3,3,3,2
1519649553358,3,3,3,3,3,3,2,2,2
1519649568065,3,3,3,3,3,3,3,3,2
1519649575467,3,3,2,2,2,2,2,2,2
1519649616930,3,3,3,2,3,2,2,2,2
1519649631782,3,3,3,3,3,3,3,3,2
1519649696700,3,3,3,3,3,3,2,2,2
1519649720766,3,3,3,3,3,3,3,3,2
1519649752821,3,3,3,3,3,3,2,2,2
1519649808553,3,3,3,3,3,2,2,2,3
1519649817290,3,3,2,3,2,2,2,2,3
1519649828409,3,3,3,3,3,3,3,2,2
1519649870358,3,3,3,2,3,2,2,2,2
1519649872419,3,3,3,3,3,3,2,2,2
1519649883082,3,3,3,2,2,3,2,2,3
1519649889626,3,3,3,2,2,2,2,2,2
1519649924095,3,3,2,3,3,3,3,3,2
1519649993404,3,3,3,3,2,2,2,2,2
1519650026885,3,3,3,3,2,3,3,3,2
1519650086325,3,3,3,2,2,2,2,2,2
1519650119049,3,3,2,2,2,3,2,2,2
1519650161023,3,3,3,2,2,3,2,2,3
1519650217733,3,3,3,3,3,3,3,3,2
1519650318071,3,3,3,3,2,3,3,2,2
1519650338446,3,3,3,3,3,3,3,3,2
1519650377009,3,3,3,3,3,2,2,2,2
1519650392311,3,3,3,3,3,3,2,3,2
1519650449427,3,3,3,2,2,3,2,2,3
1519650652583,3,3,3,3,3,3,2,2,2
1519650693674,3,3,3,3,3,3,2,2,2
1519650705673,3,3,3,2,2,3,2,2,3
1519650714680,3,3,3,3,3,2,2,2,2
1519650730424,3,3,3,3,3,3,2,2,2
1519650782413,3,3,3,3,3,2,2,2,2
1519650971132,3,3,2,3,2,2,2,2,2
1519651003629,3,3,3,3,2,2,2,2,2
1519651078099,3,3,3,2,3,3,3,2,2
1519651090310,3,3,3,2,2,2,3,2,2
1519651099535,3,3,3,2,2,2,2,2,2
1519651174761,3,3,3,2,2,3,2,2,3
1519651177434,3,3,3,3,3,3,2,3,2
1519651202841,3,3,3,3,3,2,2,3,2
1519651215908,3,3,3,2,3,2,2,2,2
1519651238433,3,3,3,2,3,2,2,2,2
1519651297450,3,3,3,3,3,3,2,2,2
1519651315127,3,3,3,3,3,3,3,3,2
1519651344121,3,3,3,3,3,2,2,2,2
1519651370403,3,3,3,3,3,3,3,2,2
1519651421073,3,3,3,2,2,3,2,2,3
1519651477450,3,3,3,3,3,3,2,2,2
1519651489228,3,3,3,2,3,3,3,3,2
1519651493991,3,3,3,3,3,3,3,2,2
1519651517341,3,3,3,3,3,3,3,3,2
1519651527378,3,3,3,3,3,3,2,2,2
1519651535992,3,3,3,3,3,3,3,3,2
1519651552424,3,3,3,2,3,3,2,2,2
1519651557506,3,3,3,2,3,2,2,2,2
1519651601329,3,3,3,3,3,3,2,2,2
1519651623216,3,3,3,3,3,2,2,2,2
1519651646611,3,3,3,3,2,3,2,2,2
1519651655236,3,3,3,3,3,3,3,2,2
1519651674207,3,3,2,3,3,3,3,3,2
1519651731725,3,3,3,2,3,3,3,3,2
1519651744516,3,3,3,3,3,3,3,2,2
1519651745426,3,3,3,3,3,3,2,2,2
1519651835877,3,3,2,3,2,2,2,2,2
1519651859806,3,3,3,3,2,3,2,3,2
1519651860238,3,3,3,2,2,3,2,2,2
1519651880852,3,3,3,3,3,2,3,3,3
1519651914919,3,3,3,3,3,3,2,2,2
1519651935219,3,3,3,3,3,3,3,3,2
1519651999903,3,3,2,3,2,2,2,2,2
1519652033311,3,3,3,3,2,3,2,2,2
1519652072680,3,3,3,3,3,2,3,2,2
1519652186695,3,3,2,2,2,2,2,2,3
1519652201384,3,3,3,2,3,2,2,2,2
1519652379565,3,3,3,3,3,3,3,2,2
1519652388882,3,3,3,3,2,3,3,3,2
1519652401338,3,3,2,3,3,3,3,2,1
1519652493466,3,3,3,3,3,2,3,3,2
1519652678714,3,3,3,2,2,3,2,2,3
1519652701658,3,3,3,3,3,2,2,2,2
1519652801551,3,3,3,2,2,3,2,2,3
1519652806012,3,3,3,3,3,3,2,3,2
1519652809202,3,3,3,3,2,3,2,2,2
1519652815402,3,3,3,3,3,3,3,3,2
1519652872066,3,3,3,2,2,2,3,3,2
1519652893627,3,3,3,2,2,2,3,3,2
1519652904721,3,3,3,3,3,3,3,3,2
1519653004481,3,3,3,3,3,3,3,3,2
1519653005628,3,3,3,3,2,2,2,2,2
1519653027553,3,3,2,2,2,3,2,3,2
1519653128494,3,3,2,3,2,2,2,2,2
1519653148032,3,3,3,3,3,2,2,2,2
1519653168896,3,3,3,3,3,3,3,3,2
1519653185813,3,3,2,2,2,2,2,2,2
1519653205784,3,3,3,3,3,3,2,2,2
1519653207607,3,3,2,2,2,3,3,2,2
1519653259329,3,3,3,3,3,3,2,2,2
1519653304742,3,3,3,3,3,3,2,2,2
1519653318666,3,3,3,3,3,3,3,3,2
1519653331399,3,3,3,2,3,3,3,2,2
1519653351002,3,3,3,3,3,2,3,2,3
1519653395082,3,3,3,3,3,3,2,3,2
1519653443293,3,3,3,3,3,3,3,3,0
1519653482622,3,3,3,2,3,3,2,2,2
1519653613127,3,3,3,3,3,2,3,3,2
1519653752811,3,3,3,3,3,3,2,2,2
1519653819426,3,3,2,2,2,3,2,3,2
1519653872823,3,3,2,3,2,2,2,2,0
1519653915439,3,3,3,3,2,2,2,2,3
1519653950182,3,3,3,3,3,2,2,2,2
1519653961290,3,3,3,3,2,3,2,2,0
1519653966301,3,3,3,3,2,3,3,2,2
1519653982919,3,3,3,3,3,2,3,2,0
1519654095938,3,3,3,3,2,3,3,3,2
1519654269084,3,3,3,2,2,2,2,2,2
1519654303544,3,3,3,3,3,3,2,3,2
1519654400159,3,3,3,3,2,2,2,2,2
1519654515762,3,3,3,3,3,3,3,3,2
1519654516939,3,3,3,3,3,3,3,2,2
1519654519611,3,3,3,2,2,3,2,2,3
1519654722943,3,3,3,3,3,2,2,2,2
1519654756530,3,3,3,3,3,3,3,2,3
1519654844563,3,3,3,3,3,3,2,2,2
1519654853556,3,3,3,3,3,2,2,2,2
1519654925297,3,3,3,3,3,3,2,3,3
1519654935770,3,3,3,3,3,2,2,2,2
1519654936692,3,3,3,3,3,3,3,2,2
1519654960964,3,3,3,3,3,2,2,2,2
1519654998065,3,3,3,3,3,3,2,3,3
1519655150064,3,3,3,3,3,3,3,3,2
1519655191776,3,3,3,3,3,3,2,3,2
1519655254727,3,3,3,2,3,3,3,3,2
1519655273942,3,3,3,3,3,3,2,2,2
1519655285328,3,3,3,2,2,2,2,2,3
1519655333163,3,3,3,2,2,3,3,3,2
1519655347878,3,3,3,3,3,3,3,3,2
1519655544103,3,3,3,3,3,2,3,2,1
1519655587427,3,3,3,2,2,3,2,2,3
1519655589442,3,3,3,3,2,2,2,3,2
1519655627916,3,3,3,3,2,2,2,2,2
1519655736036,3,3,3,3,3,3,2,2,2
1519655796271,3,3,3,3,3,3,2,3,2
1519655797520,3,3,3,2,3,2,2,2,2
1519655840650,3,3,3,3,3,2,2,2,2
1519655950915,3,3,3,3,3,3,2,2,2
1519655951433,3,3,3,3,3,3,3,2,2
1519655952568,3,3,3,3,3,3,2,2,2
1519655961093,3,3,3,3,3,3,3,3,2
1519656013790,3,3,3,3,3,3,3,3,2
1519656014877,3,3,3,3,3,2,2,2,2
1519656114745,3,3,3,3,3,3,2,3,2
1519656182514,3,3,3,3,3,3,2,3,3
1519656183581,3,3,3,3,3,3,2,2,2
1519656194652,3,3,3,3,2,3,2,2,2
1519656267626,3,3,3,2,2,2,3,2,2
1519656297803,3,3,3,3,3,3,3,3,3
1519656384985,3,3,2,2,2,2,2,2,2
1519656650193,3,3,3,3,3,3,2,2,2
1519656676353,3,3,3,3,3,3,3,2,2
1519656684043,3,3,3,3,3,3,3,3,3
1519656703896,3,3,3,3,3,3,3,3,2
1519656725656,3,3,3,3,3,3,2,2,2
1519656772923,3,3,2,3,2,2,2,2,2
1519656789313,3,3,3,2,2,2,2,2,2
1519656849866,3,3,3,3,3,3,3,2,2
1519656954531,3,3,3,3,3,2,3,2,2
1519656992235,3,3,3,3,3,3,3,2,2
1519657060898,3,3,3,2,2,2,2,2,2
1519657083524,3,3,3,3,3,3,2,2,2
1519657087738,3,3,3,3,3,3,2,2,2
1519657102372,3,3,3,2,2,2,2,3,2
1519657140708,3,3,3,3,3,3,2,2,2
1519657142200,3,3,3,2,2,2,2,2,2
1519657156625,3,3,3,2,2,3,2,2,3
1519657165734,3,3,3,3,3,3,3,3,2
1519657166978,3,3,3,3,3,3,3,3,3
1519657172649,3,3,3,3,2,2,2,2,2
1519657217714,3,3,3,2,2,3,2,2,2
1519657228490,3,3,2,3,3,3,3,3,2
1519657258990,3,3,3,3,3,3,3,3,2
1519657280730,3,3,3,3,3,2,3,2,2
1519657336223,3,3,3,3,3,3,3,3,2
1519657352651,3,3,2,3,2,2,2,2,2
1519657352794,3,3,3,3,2,2,2,2,2
1519657365590,3,3,3,3,3,3,2,3,2
1519657411672,3,3,3,2,3,2,2,2,2
1519657461037,3,3,3,3,3,3,2,2,2
1519657463227,3,3,3,3,2,2,2,2,2
1519657507640,3,3,3,3,3,3,3,3,2
1519657540203,3,3,3,3,2,3,2,2,2
1519657602608,3,3,3,3,2,3,2,2,2
1519657623482,3,3,3,2,3,2,3,2,3
1519657755622,3,3,3,3,3,3,2,2,2
1519657761145,3,3,2,2,2,3,2,2,3
1519657801114,3,3,3,3,2,2,2,2,2
1519657812300,3,3,3,3,3,3,2,2,2
1519657882696,3,3,2,3,2,2,2,2,2
1519657979806,3,3,3,3,3,2,2,2,2
1519658018419,3,3,3,2,2,3,2,2,3
1519658026498,3,3,3,3,3,3,3,2,2
1519658029184,3,3,3,3,3,3,2,2,2
1519658140868,3,3,3,3,3,3,3,3,2
1519658152122,3,3,3,3,3,2,3,2,2
1519658418462,3,3,3,3,3,3,2,3,2
1519658430078,3,3,3,2,2,3,2,2,3
1519658488953,3,3,3,2,3,2,2,2,2
1519658521083,3,3,3,2,2,2,2,2,2
1519658524333,3,3,3,2,2,3,3,3,2
1519658572993,3,3,3,3,3,3,2,3,2
1519658631603,3,3,3,3,2,2,2,2,2
1519658692074,3,3,2,2,3,3,2,2,2
1519658693795,3,3,3,3,3,3,2,2,2
1519658764407,3,3,3,3,3,3,3,3,2
1519658850231,3,3,3,3,3,2,2,3,2
1519658878823,3,3,3,3,3,3,2,2,2
1519659004169,3,3,3,2,2,3,2,3,3
1519659011811,3,3,2,3,2,3,2,2,2
1519659140549,3,3,3,3,3,3,3,3,2
1519659245097,3,3,3,3,3,3,2,2,2
1519659245512,3,3,3,3,3,3,2,3,2
1519659285787,3,3,3,3,2,2,2,2,2
1519659671443,3,3,3,2,2,2,3,3,3
1519659678009,3,3,3,2,2,3,2,2,3
1519659702741,3,3,3,3,3,2,2,2,2
1519659744179,3,3,3,2,2,3,2,2,3
1519659760279,3,3,3,3,2,2,2,2,3
1519659811469,3,3,3,3,3,3,3,3,2
1519659840703,3,3,3,3,3,3,2,2,2
1519659949643,3,3,3,3,3,3,2,2,2
1519659984645,3,3,3,2,2,3,2,2,3
1519660004205,3,3,2,2,2,2,3,3,3
1519660053801,3,3,3,3,3,3,3,2,2
1519660221520,3,3,3,3,3,3,3,2,2
1519660433145,3,3,3,2,3,3,3,3,2
1519660496691,3,3,3,3,3,3,2,3,3
1519660754428,3,3,3,3,3,3,2,2,2
1519660826305,3,3,3,3,2,2,2,2,2
1519660871188,3,3,3,2,2,2,2,2,2
1519660877291,3,3,3,3,3,2,3,2,2
1519660970725,3,3,3,2,3,2,2,2,2
1519661050083,3,3,3,3,3,3,2,2,2
1519661106482,3,3,3,3,3,3,2,2,2
1519661187735,3,3,3,3,3,3,3,3,3
1519661203214,3,3,3,3,3,3,3,3,3
1519661240998,3,3,3,3,3,2,2,2,2
1519661244701,3,3,3,3,3,3,3,2,2
1519661467797,3,3,3,3,2,3,3,2,1
1519661482569,3,3,2,3,2,3,2,2,2
1519661487668,3,3,3,3,3,3,3,3,2
1519661507865,3,3,3,2,2,2,3,3,2
1519661557199,3,3,3,3,3,3,3,2,2
1519661642972,3,3,3,2,2,3,2,2,3
1519661696191,3,3,3,3,2,2,2,2,3
1519661887716,3,3,3,2,2,3,2,2,3
1519661891857,3,3,3,2,3,2,2,2,2
1519661925992,3,3,3,2,2,3,2,2,3
1519661951228,3,3,3,3,3,3,2,2,2
1519661951777,3,3,3,2,2,3,2,2,3
1519662115257,3,3,3,2,3,2,2,2,2
1519662157318,3,3,3,3,3,3,3,2,2
1519662379215,3,3,3,2,2,2,2,2,2
1519662397998,3,3,3,3,2,3,3,3,2
1519662479578,3,3,2,3,3,2,2,2,0
1519662556601,3,3,3,2,2,2,2,2,3
1519662840085,3,3,3,3,3,2,2,2,3
1519662898364,3,3,3,3,3,3,2,3,2
1519663490089,3,3,3,2,2,3,2,2,3
1519663771757,3,3,3,3,2,2,2,2,2
1519664047985,3,3,3,2,2,2,2,2,2
1519664491362,3,3,3,3,2,2,2,2,2
1519664677674,3,3,3,3,3,3,3,3,3
1519664694671,3,3,3,3,3,3,3,3,3
1519664724759,3,3,3,2,3,2,2,3,2
1519664787894,3,3,3,3,3,3,3,3,3
1519664798771,3,3,3,3,3,3,3,2,3
1519664927950,3,3,3,3,3,2,2,2,2
1519664988570,3,3,3,3,3,3,3,2,2
1519665092728,3,3,3,2,2,2,2,2,2
1519665339772,3,3,3,2,2,2,2,2,3
1519665405892,3,3,3,3,2,2,2,2,2
1519665487837,3,3,3,2,3,3,2,3,2
1519665732195,3,3,3,3,3,2,3,2,2
1519666392217,3,3,3,3,2,3,2,2,2
1519667802536,3,3,3,3,2,3,3,3,2
1519667974194,3,3,3,2,3,3,3,3,2
1519669680918,3,3,3,3,2,2,2,2,2
1519670538016,3,3,3,2,3,2,2,2,2
1519670551400,3,3,3,3,3,3,2,3,2
1519677369096,3,3,3,2,2,2,3,3,2
1519677680813,3,3,2,2,2,3,3,2,2
1519678552705,3,3,3,3,2,3,3,3,2
1519696852727,3,3,3,2,2,3,2,2,3
1519698895587,3,3,3,3,2,2,2,2,2
1519705296291,3,3,3,3,3,3,3,2,2
1519705381064,3,3,3,3,3,3,2,2,2
1519709232004,3,3,3,3,3,3,2,2,2
1519709424868,3,3,3,3,3,3,2,2,2
1519711510866,3,3,3,3,2,3,2,2,2
1519711814742,3,3,3,3,3,3,2,3,2
1519711838514,3,3,3,3,2,3,2,2,2
1519711990662,3,3,3,2,2,3,2,2,3
1519712356104,3,3,3,3,3,3,3,2,2
1519712551481,3,3,3,2,2,3,2,2,3
1519712647108,3,3,3,3,3,3,2,2,2
1519712771264,3,3,3,3,3,3,3,3,2
1519712772444,3,3,3,3,3,3,3,3,2
1519712975327,3,3,3,3,3,3,2,2,2
1519713337920,3,3,3,2,2,2,2,2,2
1519713450727,3,3,3,3,3,3,3,3,2
1519713823370,3,3,3,3,2,3,2,2,2
1519714562854,3,3,3,2,2,3,2,2,3
1519714741576,3,3,3,3,3,3,2,3,3
1519715024868,3,3,3,3,3,2,3,2,2
1519715029859,3,3,3,3,3,3,3,2,2
1519715077697,3,3,3,2,2,3,2,2,3
1519715096420,3,3,3,2,2,3,2,2,3
1519715107557,3,3,3,3,3,2,2,2,2
1519715135204,3,3,3,3,2,2,3,3,3
1519715150381,3,3,3,3,3,3,2,2,2
1519715245603,3,3,3,3,3,3,2,2,2
1519715320408,3,3,3,3,3,3,2,3,2
1519715321536,3,3,2,2,2,2,3,2,2
1519715446135,3,3,3,3,3,3,2,3,3
1519715494775,3,3,3,3,3,3,2,3,3
1519715528786,3,3,3,3,3,3,2,3,2
1519715609891,3,3,3,3,3,3,3,2,2
1519715611091,3,3,3,2,2,2,2,2,2
1519715780342,3,3,3,3,3,3,3,3,2
1519715878111,3,3,3,3,3,3,2,2,3
1519715879262,3,3,3,3,3,3,3,2,2
1519715911670,3,3,3,3,3,3,3,3,2
1519715922489,3,3,3,3,3,3,2,3,3
1519715949271,3,3,3,3,3,2,2,2,2
1519715977997,3,3,3,3,3,3,2,3,3
1519716043734,3,3,3,2,2,3,2,2,3
1519716263463,3,3,3,3,3,3,2,2,2
1519716270096,3,3,3,3,2,3,2,2,2
1519716286361,3,3,3,3,2,2,2,2,2
1519716316140,3,3,3,3,3,3,3,2,2
1519716378599,3,3,3,3,3,3,2,3,2
