EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_CALLS
1507561159770,-1,3,3,3,1
1507561160129,-1,3,3,2,1
1507561163766,-1,3,3,3,1
1507561173907,-1,3,3,3,1
1507561238688,-1,3,3,1,0
1507561998286,-1,3,0,0,1
1507561999830,-1,3,3,0,1
1507562005902,-1,3,3,0,0
1507562037032,-1,3,1,1,0
1507562113340,-1,3,3,1,1
1507562114844,-1,3,3,2,1
1507562123921,-1,3,3,3,0
1507562132039,-1,3,1,1,0
1507562137129,-1,3,3,3,0
1507562138955,-1,3,3,2,0
1507562183043,-1,3,3,0,1
1507562184473,-1,3,3,3,1
1507562187932,-1,3,3,3,1
1507562188142,-1,3,3,3,1
1507562188360,-1,3,3,3,1
1507562191851,-1,3,3,3,1
1507562217834,-1,3,3,3,1
1507562220341,-1,3,3,3,1
1507562221339,-1,3,3,3,0
1507562225407,-1,3,3,3,0
1507562231021,-1,3,3,3,0
1507562231668,-1,3,3,3,0
1507562232794,-1,3,3,1,0
1507562234711,-1,3,3,3,0
1507562236525,-1,3,3,3,1
1507562237500,-1,3,3,0,1
1507562237969,-1,3,3,3,0
1507562249969,-1,3,3,1,0
1507562252898,-1,3,3,3,0
1507562256227,-1,3,3,3,0
1507562256833,-1,3,3,3,1
1507562259169,-1,3,3,3,0
1507562260235,-1,3,3,2,1
1507562262442,-1,3,3,3,0
1507562283333,-1,3,3,3,1
1507562283745,-1,3,3,3,1
1507562298456,-1,3,3,3,0
1507562298683,-1,3,3,2,0
1507562352638,-1,3,3,1,0
1507562355496,-1,3,3,1,1
1507562359272,-1,3,3,1,0
1507562363359,-1,3,3,2,0
1507562373188,-1,3,3,3,0
1507562583437,-1,3,3,3,0
1507562597088,-1,3,3,3,1
1507562616325,-1,3,3,2,1
1507562617786,-1,3,3,1,1
1507562618013,-1,3,3,3,0
1507562622261,-1,3,3,3,1
1507562792094,-1,3,3,3,0
1507563368934,-1,3,3,3,1
1507563372379,-1,3,3,2,1
1507563432263,-1,3,3,3,1
1507563439603,-1,3,3,2,0
1507563480693,-1,3,3,3,1
1507563485188,-1,3,3,3,1
1507563487230,-1,3,2,2,1
1507563491114,-1,3,3,3,1
1507563498408,-1,3,3,3,1
1507563550892,-1,3,3,2,0
1507563553638,-1,3,3,3,0
1507563554608,-1,3,3,2,1
1507563580610,-1,3,3,3,0
1507563588563,-1,3,3,3,0
1507563701197,-1,3,3,3,0
1507564408131,-1,3,3,3,1
1507564423510,-1,3,3,3,0
1507564423717,-1,3,3,3,0
1507564423927,-1,3,3,2,0
1507564423942,-1,3,3,2,1
1507564455826,-1,3,3,2,0
1507564457701,-1,3,3,3,1
1507564514642,-1,3,2,2,0
1507564515455,-1,3,3,2,1
1507564533856,-1,3,3,3,1
1507564547555,-1,3,3,3,1
1507564551222,-1,3,3,2,1
1507564570843,-1,3,3,2,1
1507564632508,-1,3,3,2,1
1507564641568,-1,3,2,2,0
1507564657835,-1,3,3,2,1
1507564672280,-1,3,3,3,0
1507564676562,-1,3,2,2,1
1507565712247,-1,3,3,3,0
1507565714072,-1,3,3,3,0
1507565716890,-1,3,3,3,0
1507565740934,-1,3,3,2,0
1507565751689,-1,3,2,2,0
1507565833136,-1,3,3,3,1
1507565836410,-1,3,3,3,0
1507565837444,-1,3,3,2,0
1507565839127,-1,3,3,2,0
1507565841466,-1,3,3,1,1
1507565842445,-1,3,3,1,1
1507565854476,-1,3,3,2,0
1507565855277,-1,3,3,2,0
1507565857524,-1,3,3,3,0
1507565858502,-1,3,2,2,0
1507565861474,-1,3,3,2,0
1507565863538,-1,3,3,1,0
1507565886666,-1,3,3,2,1
1507565894574,-1,3,3,3,1
1507565955433,-1,3,3,3,0
1507565957758,-1,3,3,3,0
1507565960169,-1,3,3,3,0
1507565977579,-1,3,3,2,0
1507565980022,-1,3,3,3,1
1507565983066,-1,3,3,2,0
1507565984435,-1,3,3,2,0
1507565985729,-1,3,3,3,1
1507565987158,-1,3,3,2,0
1507566013563,-1,3,3,2,0
1507566014189,-1,3,3,1,0
1507566018088,-1,3,3,3,0
1507566019726,-1,3,3,3,1
1507566444370,-1,3,3,3,1
1507566448409,-1,3,3,2,1
1507566575337,-1,3,3,2,0
1507566581946,-1,3,3,1,1
1507566583122,-1,3,3,1,1
1507566597725,-1,3,3,3,1
1507566612547,-1,3,3,3,1
1507566687808,-1,3,3,3,0
1507566694527,-1,3,3,3,0
1507566734852,-1,3,3,3,1
1507566735919,-1,3,3,2,0
1507566736393,-1,3,3,3,1
1507566736430,-1,3,3,3,1
1507566795046,-1,3,3,3,1
1507566797480,-1,3,3,2,0
1507566800189,-1,3,3,2,1
1507566802024,-1,3,3,2,1
1507566905863,-1,3,3,3,1
1507566906103,-1,3,3,3,1
1507566906192,-1,3,3,2,1
1507566937395,-1,3,3,3,0
1507566939203,-1,3,3,3,0
1507566943316,-1,3,3,3,0
1507566985793,-1,3,3,2,0
1507566994553,-1,3,2,2,0
1507567038390,-1,3,2,2,1
1507567040441,-1,3,2,3,1
1507567040790,-1,3,3,3,1
1507567044456,-1,3,3,2,0
1507567059198,-1,3,3,2,0
1507567060826,-1,3,3,2,0
1507567061639,-1,3,3,3,0
1507567064484,-1,3,3,2,1
1507567065923,-1,3,2,2,0
1507567110645,-1,3,3,2,0
1507567153454,-1,3,3,2,0
1507567161139,-1,3,2,2,1
1507567163173,-1,3,2,2,1
1507567177501,-1,3,3,2,1
1507567182194,-1,3,3,2,0
1507567218283,-1,3,3,2,1
1507567222386,-1,3,3,3,0
1507567298523,-1,3,3,2,1
1507567301037,-1,3,3,3,0
1507567303634,-1,3,3,2,1
1507567342051,-1,3,3,3,1
1507567473608,-1,3,3,2,1
1507567584069,-1,3,3,2,1
1507567584075,-1,3,3,2,1
1507567584919,-1,3,3,2,1
1507567657889,-1,3,3,3,1
1507567755431,-1,3,3,1,1
1507567757358,-1,3,3,0,0
1507567758289,-1,3,3,3,1
1507567760716,-1,3,3,3,1
1507567794712,-1,3,3,3,1
1507567796335,-1,3,3,3,0
1507567798376,-1,3,3,3,1
1507567798991,-1,3,1,1,1
1507567801452,-1,3,3,2,1
1507567804099,-1,3,3,3,1
1507567811212,-1,3,3,3,1
1507567813039,-1,3,3,3,1
1507567883111,-1,3,3,3,1
1507567896959,-1,3,3,3,1
1507567905124,-1,3,3,2,1
1507567970234,-1,3,3,2,1
1507568039257,-1,3,3,3,1
1507568041300,-1,3,3,2,0
1507568042057,-1,-1,3,3,0
1507568043541,-1,3,3,3,0
1507568048048,-1,-1,3,3,1
1507568048256,-1,3,3,3,1
1507568115949,-1,3,3,2,1
1507568716377,-1,3,3,2,0
1507568717344,-1,3,3,2,1
1507568718367,-1,3,3,3,1
1507568720993,-1,3,3,2,1
1507568722192,-1,3,3,2,0
1507568738618,-1,3,3,2,0
1507568743749,-1,3,3,2,0
1507568745491,-1,3,3,2,0
1507568747326,-1,3,2,2,0
1507568756867,-1,3,2,2,0
1507568758077,-1,3,3,2,1
1507568760403,-1,3,3,2,0
1507568762932,-1,3,3,2,0
1507568779729,-1,3,3,2,0
1507568782388,-1,3,2,2,0
1507568834187,-1,3,3,3,0
1507568835445,-1,3,3,3,0
1507568839446,-1,3,3,3,1
1507568842671,-1,3,3,3,0
1507569436881,-1,3,3,2,1
1507569438924,-1,3,3,2,1
1507569439948,-1,3,3,1,1
1507569455810,-1,3,3,2,1
1507569457100,-1,3,3,2,0
1507569457962,-1,3,3,3,0
1507569460152,-1,3,3,3,0
1507569461866,-1,3,3,3,0
1507569494026,-1,3,2,2,0
1507569495466,-1,3,3,2,0
1507569563841,-1,3,3,2,0
1507569564820,-1,3,3,2,0
1507569580514,-1,3,3,3,1
1507569582840,-1,3,3,3,1
1507569590160,-1,3,3,3,1
1507569635127,-1,3,3,3,1
1507569635337,-1,3,3,3,1
1507569676841,-1,3,3,2,1
1507569683542,-1,3,3,3,1
1507569686766,-1,3,3,3,0
1507569702068,-1,3,3,3,0
1507569704572,-1,3,3,3,0
1507569715629,-1,3,3,3,0
1507569747557,-1,3,3,2,1
1507569794845,-1,3,2,2,1
1507569819398,-1,3,3,2,1
1507569843892,-1,3,3,3,0
1507569918042,-1,3,3,2,1
1507569921710,-1,3,3,2,1
1507569929413,-1,3,3,3,1
1507569963712,-1,3,3,1,1
1507569968144,-1,3,3,3,1
1507570056031,-1,3,3,2,0
1507570060629,-1,3,3,3,0
1507570103278,-1,3,3,2,1
1507570164545,-1,3,2,2,1
1507570165552,-1,3,2,2,1
1507570186819,-1,3,3,3,0
1507570201704,-1,3,3,2,1
1507570209672,-1,3,3,2,0
1507570213314,-1,3,3,2,1
1507570216762,-1,3,3,3,0
1507570216763,-1,3,2,2,1
1507570279483,-1,3,3,2,0
1507570282928,-1,3,3,3,0
1507570420453,-1,3,3,1,0
1507570429966,-1,3,3,2,1
1507570461375,-1,3,3,1,1
1507570536986,-1,3,3,3,1
1507570538959,-1,3,3,3,1
1507570547378,-1,3,3,3,0
1507570639645,-1,3,3,3,1
1507570657176,-1,3,3,3,1
1507570667946,-1,3,3,2,0
1507570679222,-1,3,3,2,0
1507570692442,-1,3,3,2,1
1507570762174,-1,3,2,2,1
1507570777974,-1,3,3,3,0
1507570789271,-1,3,3,2,0
1507570800831,-1,3,3,2,0
1507570803088,-1,3,3,2,0
1507570812458,-1,3,3,3,0
1507570900108,-1,3,3,3,1
1507570904023,-1,3,3,3,0
1507570911590,-1,3,3,3,0
1507571718193,-1,3,3,3,0
1507571718457,-1,3,3,2,1
1507571722532,-1,3,3,2,0
1507571738084,-1,3,3,1,0
1507571738699,-1,3,2,2,0
1507571766013,-1,3,3,3,0
1507571766225,-1,3,3,0,0
1507571767937,-1,3,3,3,1
1507571837720,-1,3,1,1,1
1507571841643,-1,3,3,2,1
1507571859455,-1,3,3,2,0
1507571979308,-1,3,3,3,1
1507571981130,-1,3,3,3,1
1507571982959,-1,3,3,2,0
1507572030802,-1,3,3,3,0
1507572343289,-1,3,3,2,0
1507572397198,-1,3,2,2,0
1507572397222,-1,3,3,2,0
1507572397242,-1,3,3,3,1
1507572397245,-1,3,3,2,1
1507572463384,-1,3,1,2,0
1507572463802,-1,3,3,1,0
1507572469333,-1,3,3,1,0
1507572472385,-1,3,3,3,0
1507572472593,-1,3,3,0,0
1507572560354,-1,3,3,3,0
1507572582217,-1,3,3,1,0
1507572636796,-1,3,3,1,1
1507572678072,-1,3,3,0,0
1507572679085,-1,3,3,3,0
1507572679935,-1,3,3,3,1
1507572684270,-1,3,3,3,0
1507572698475,-1,3,3,1,1
1507572708759,-1,3,3,2,0
1507572713290,-1,3,3,3,0
1507572723139,-1,3,3,3,0
1507572799336,-1,3,3,3,0
1507572802901,-1,3,0,0,1
1507572803725,-1,3,3,2,0
1507572804760,-1,3,2,2,0
1507572808216,-1,3,3,3,1
1507572808421,-1,3,3,2,0
1507573064635,-1,3,3,2,1
1507573065654,-1,3,3,1,1
1507573066663,-1,3,3,2,0
1507573091468,-1,3,3,3,0
1507573095750,-1,3,3,2,0
1507573157287,-1,3,3,3,0
1507573158330,-1,3,3,3,0
1507573167149,-1,3,3,2,0
1507573178333,-1,3,3,3,0
1507573181872,-1,3,3,1,0
1507573183294,-1,3,3,0,0
1507573183505,-1,3,3,3,1
1507573191224,-1,3,3,2,0
1507573197201,-1,3,3,3,0
1507573201451,-1,3,3,3,0
1507573209141,-1,3,3,3,1
1507573209508,-1,3,3,1,0
1507573214657,-1,3,1,1,1
1507573221174,-1,3,3,3,0
1507573389315,-1,3,3,2,0
1507573389343,-1,3,3,2,1
1507573514839,-1,3,3,3,1
1507573574488,-1,3,3,3,1
1507573639138,-1,3,2,2,0
1507573639141,-1,3,3,2,0
1507573710614,-1,3,2,2,1
1507573711256,-1,3,2,2,0
1507573711685,-1,3,2,2,0
1507573712114,-1,3,3,3,1
1507573743745,-1,3,2,2,0
1507573782078,-1,3,3,2,1
1507573808131,-1,3,3,2,1
1507573811603,-1,3,3,2,0
1507573896147,-1,3,3,3,1
1507573961346,-1,3,2,2,1
1507574011218,-1,3,3,2,0
1507574011222,-1,3,3,2,1
1507574117913,-1,3,3,2,0
1507574118161,-1,3,3,2,0
1507574118402,-1,3,3,3,1
1507574119160,-1,3,2,2,1
1507574127150,-1,3,3,2,1
1507574139946,-1,3,2,3,1
1507574171918,-1,3,3,3,0
1507574240370,-1,3,3,2,1
1507574248907,-1,3,3,2,1
1507574366879,-1,3,3,2,1
1507574369366,-1,3,3,2,1
1507574369367,-1,3,3,2,1
1507574383837,-1,3,3,2,1
1507574383840,-1,3,3,2,0
1507574408839,-1,3,3,3,1
1507574419644,-1,3,3,2,1
1507574421279,-1,3,3,3,1
1507574614143,-1,3,3,2,0
1507574840283,-1,3,3,1,1
1507574840744,-1,3,3,1,1
1507574840983,-1,3,3,0,0
1507575324347,-1,3,3,2,1
1507575351309,-1,3,3,2,1
1507575389786,-1,3,3,2,0
1507575441173,-1,3,3,3,1
1507575443611,-1,3,3,2,1
1507575548677,-1,3,2,2,1
1507575564959,-1,3,3,3,1
1507575568270,-1,3,3,2,1
1507575570462,-1,3,2,2,1
1507575582163,-1,3,3,3,0
1507575584394,-1,3,3,2,1
1507575585182,-1,3,3,2,0
1507575586805,-1,3,3,2,0
1507575587219,-1,3,3,2,0
1507575605771,-1,3,3,3,0
1507575608615,-1,3,3,3,0
1507575609026,-1,3,3,2,0
1507575641829,-1,-1,3,3,0
1507575678876,-1,3,3,2,0
1507575683155,-1,3,3,3,0
1507575685856,-1,-1,3,3,0
1507575687919,-1,3,3,2,0
1507575714928,-1,3,3,2,0
1507575714930,-1,3,3,2,0
1507575714954,-1,3,3,2,0
1507575714957,-1,3,3,3,0
1507575780284,-1,3,2,2,0
1507575780911,-1,3,3,1,0
1507575781117,-1,3,3,2,0
1507575781792,-1,3,3,3,0
1507575801901,-1,3,3,1,1
1507575802617,-1,3,2,2,0
1507575803573,-1,3,3,1,0
1507575804221,-1,3,3,3,0
1507575807429,-1,3,3,2,0
1507575808286,-1,3,3,3,0
1507575815423,-1,3,3,3,0
1507575924185,-1,3,3,2,0
1507575925447,-1,3,3,2,0
1507575927949,-1,3,2,2,0
1507575928373,-1,3,3,2,0
1507575943734,-1,3,3,3,1
1507575943737,-1,3,3,3,0
1507575943756,-1,3,3,1,0
1507575943761,-1,3,1,1,0
1507575943769,-1,3,3,1,0
1507575943782,-1,3,3,1,0
1507575947683,-1,3,3,0,0
1507575966044,-1,3,1,1,0
1507575968915,-1,3,3,3,0
1507575972375,-1,3,3,0,0
1507575977066,-1,3,3,2,1
1507576039455,-1,3,3,3,0
1507576040490,-1,3,3,3,0
1507576042705,-1,3,3,0,0
1507576045965,-1,3,1,1,0
1507576046596,-1,3,3,0,0
1507576061116,-1,3,3,2,0
1507576067096,-1,3,3,3,1
1507576085656,-1,3,3,0,0
1507576088713,-1,3,3,0,0
1507576095655,-1,3,3,2,0
1507576097104,-1,3,3,3,1
1507576159934,-1,3,3,3,1
1507576161303,-1,3,3,0,0
1507576163256,-1,3,3,2,0
1507576163302,-1,3,3,0,0
1507576167723,-1,3,3,3,0
1507576181876,-1,3,3,3,0
1507576215901,-1,3,3,1,0
1507576224212,-1,3,3,2,1
1507576227289,-1,3,3,3,0
1507576280596,-1,3,3,3,1
1507576284615,-1,3,3,3,0
1507576285513,-1,3,3,2,1
1507576288716,-1,3,3,3,0
1507576301860,-1,3,3,3,1
1507576307807,-1,3,3,2,1
1507576643271,-1,3,3,2,1
1507576662986,-1,3,3,3,0
1507576667183,-1,3,3,1,0
1507576687201,-1,3,3,3,0
1507577250883,-1,3,2,2,1
1507577263847,-1,3,3,3,0
1507577265672,-1,3,3,1,1
1507577270339,-1,3,3,3,1
1507577284937,-1,3,2,2,0
1507577292868,-1,3,0,0,0
1507577302232,-1,3,3,3,0
1507577391572,-1,3,3,3,1
1507577480635,-1,3,3,2,1
1507577482843,-1,3,3,2,1
1507577483569,-1,3,2,2,1
1507577492953,-1,3,3,2,0
1507577503537,-1,3,3,2,0
1507577541183,-1,3,3,3,0
1507577601568,-1,3,3,2,0
1507577603756,-1,3,2,2,1
1507577630033,-1,3,3,2,1
1507577637364,-1,3,3,3,1
1507577637367,-1,3,3,3,1
1507577730730,-1,3,3,2,1
1507577743983,-1,3,3,2,0
1507577744782,-1,3,3,3,0
1507577747789,-1,3,3,3,0
1507577749808,-1,3,3,2,0
1507577750936,-1,3,3,2,0
1507577753552,-1,3,3,2,0
1507577753555,-1,3,3,2,0
1507577774631,-1,3,3,2,0
1507577785042,-1,3,3,3,0
1507577840642,-1,3,3,2,0
1507577841678,-1,3,3,2,0
1507577843873,-1,3,3,2,0
1507578466601,-1,3,3,2,0
1507578478483,-1,3,3,3,0
1507578509540,-1,3,2,2,0
1507578511231,-1,3,3,3,0
1507578511442,-1,3,1,1,1
1507578565199,-1,3,3,1,0
1507578566180,-1,3,3,2,1
1507578570853,-1,3,2,2,1
1507578592143,-1,3,3,2,0
1507578592964,-1,3,2,2,1
1507578594199,-1,3,3,3,0
1507578594814,-1,3,3,3,0
1507578612966,-1,3,3,3,1
1507578617655,-1,3,3,2,0
1507578619492,-1,3,3,2,1
1507578620529,-1,3,3,2,0
1507578681212,-1,3,3,2,0
1507578688535,-1,3,3,2,0
1507578688954,-1,3,3,2,0
1507578721057,-1,3,2,1,1
1507578740696,-1,3,2,2,0
1507578743150,-1,3,3,3,1
1507578759633,-1,3,3,3,0
1507578812263,-1,3,3,2,1
1507578830456,-1,3,3,2,1
1507578832704,-1,3,3,2,1
1507578833571,-1,3,3,3,0
1507578856315,-1,3,3,3,1
1507578869726,-1,3,3,3,1
1507578927430,-1,3,3,2,0
1507578929309,-1,3,3,2,1
1507578931344,-1,3,3,2,0
1507578933084,-1,3,3,3,1
1507578953124,-1,3,3,2,0
1507578958514,-1,3,3,2,0
1507578986196,-1,3,3,2,0
1507579048102,-1,3,3,3,1
1507579048654,-1,3,3,3,0
1507579049471,-1,3,3,3,0
1507579110643,-1,3,3,2,1
1507579111068,-1,3,3,3,1
1507579116352,-1,3,3,3,0
1507579166472,-1,3,3,2,1
1507579168684,-1,3,2,2,1
1507579170619,-1,3,2,2,1
1507579171617,-1,3,2,2,0
1507579186791,-1,3,3,3,0
1507579188962,-1,3,3,2,0
1507579190996,-1,3,3,3,0
1507579192096,-1,3,3,3,0
1507579195530,-1,3,3,2,0
1507579210720,-1,3,3,3,0
1507579216810,-1,3,3,2,0
1507579222497,-1,3,3,3,0
1507579348339,-1,3,3,1,0
1507579463909,-1,3,2,2,1
1507579523860,-1,3,0,0,0
1507579526599,-1,3,3,3,1
1507579527881,-1,3,3,3,1
1507579529017,-1,3,3,0,0
1507579532614,-1,3,3,3,0
1507579546998,-1,3,3,3,1
1507579577041,-1,3,3,1,1
1507579596649,-1,3,3,2,1
1507579645888,-1,3,3,3,0
1507579647225,-1,3,3,3,0
1507579648609,-1,3,3,3,0
1507579674097,-1,3,3,1,0
1507579677345,-1,3,3,2,0
1507579685279,-1,3,2,2,0
1507579700759,-1,3,3,3,0
1507579706438,-1,3,3,1,0
1507579718032,-1,3,0,0,0
1507579719448,-1,3,3,2,0
1507579719449,-1,3,3,1,1
1507579721276,-1,3,3,3,0
1507579762957,-1,3,3,1,0
1507579866590,-1,3,2,2,0
1507579881754,-1,3,3,3,0
1507579891122,-1,3,3,2,1
1507579893028,-1,3,3,1,1
1507579905073,-1,3,3,2,0
1507579907184,-1,3,3,2,1
1507579909227,-1,3,3,3,0
1507579910164,-1,3,3,2,0
1507579915838,-1,3,3,3,0
1507579923025,-1,3,3,3,0
1507579933726,-1,3,3,2,0
1507579934546,-1,3,3,2,0
1507579938631,-1,3,3,3,0
1507579940458,-1,3,3,2,0
1507580002318,-1,3,3,2,0
1507580006388,-1,3,3,3,0
1507580010626,-1,3,2,2,0
1507580012262,-1,3,3,2,0
1507580066493,-1,3,3,2,0
1507580066519,-1,3,3,2,0
1507580067059,-1,3,3,2,0
1507580282090,-1,3,3,2,0
1507580608968,-1,3,3,2,1
1507581350214,-1,3,3,3,1
1507581377737,-1,3,3,3,1
1507581384645,-1,3,3,3,1
1507581386515,-1,3,3,3,1
1507581386719,-1,3,3,3,0
1507581450455,-1,3,3,3,1
1507581450674,-1,3,3,2,1
1507581451713,-1,3,3,3,1
1507581456035,-1,3,3,2,1
1507581470472,-1,3,3,2,1
1507581488622,-1,3,3,2,1
1507581490611,-1,-1,-1,3,1
1507581495652,-1,3,3,3,1
1507581570467,-1,3,3,3,1
1507581573252,-1,3,3,3,0
1507581731583,-1,3,3,2,1
1507581738103,-1,3,3,2,1
1507581813645,-1,3,3,2,0
1507581854020,-1,3,2,2,0
1507581858933,-1,3,3,3,0
1507582074941,-1,3,3,3,0
1507582164788,-1,3,3,2,1
1507582165824,-1,3,3,2,1
1507582168318,-1,3,3,2,0
1507582170322,-1,3,3,2,0
1507582172788,-1,3,2,2,0
1507582172790,-1,3,3,3,0
1507582174021,-1,3,3,2,0
1507582219453,-1,3,2,2,0
1507582317491,-1,3,3,2,1
1507582430397,-1,3,3,2,1
1507582638492,-1,3,3,3,1
1507582638915,-1,3,3,3,0
1507582712846,-1,3,2,2,0
1507582713918,-1,3,2,2,1
1507582733771,-1,3,2,2,1
1507582769649,-1,3,3,2,0
1507582769917,-1,3,3,2,0
1507582771058,-1,3,3,3,0
1507582785332,-1,3,3,3,0
1507582789988,-1,3,3,3,0
1507582789994,-1,3,3,2,0
1507582792694,-1,3,3,3,0
1507582796901,-1,3,3,3,0
1507582807007,-1,3,3,2,0
1507582810235,-1,3,3,2,0
1507582894128,-1,3,3,3,0
1507582894137,-1,3,3,3,1
1507582894386,-1,3,3,3,0
1507582908356,-1,3,3,2,0
1507582911422,-1,3,1,1,0
1507582912063,-1,3,3,2,0
1507582954383,-1,3,3,1,1
1507582954591,-1,3,3,3,0
1507582960117,-1,3,0,0,0
1507583005364,-1,3,3,2,1
1507583112637,-1,3,3,3,0
1507583124075,-1,3,3,3,1
1507583125299,-1,3,3,1,1
1507583127074,-1,3,3,0,0
1507583129785,-1,3,2,2,0
1507583130791,-1,3,3,3,0
1507583147226,-1,3,1,1,1
1507583152701,-1,3,3,3,1
1507583156537,-1,3,3,2,0
1507583168908,-1,3,3,3,0
1507583278828,-1,3,3,2,1
1507583463958,-1,3,3,3,0
1507583464004,-1,3,3,2,1
1507583464006,-1,3,3,2,0
1507583464012,-1,3,2,2,0
1507583464022,-1,3,3,2,1
1507583497141,-1,3,2,2,0
1507583709126,-1,3,3,2,0
1507583861425,-1,3,3,2,0
1507584229148,-1,3,3,3,1
1507584232256,-1,3,3,3,0
1507584234315,-1,3,3,3,0
1507584235243,-1,3,2,2,0
1507585890787,-1,3,3,3,0
1507585891119,-1,3,3,2,0
1507585893130,-1,3,3,2,0
1507585928488,-1,3,3,3,1
1507585939486,-1,3,2,2,0
1507586017250,-1,3,3,2,0
1507586028933,-1,3,3,2,1
1507586029759,-1,3,3,2,1
1507586031653,-1,3,3,2,1
1507586033596,-1,3,3,3,1
1507586034501,-1,3,3,3,0
1507586129153,-1,3,3,2,0
1507586129561,-1,3,3,2,1
1507586132621,-1,3,3,2,0
1507586140666,-1,3,2,2,0
1507586141278,-1,3,3,3,0
1507586156603,-1,3,3,2,0
1507586402532,-1,3,3,3,0
1507586402945,-1,3,3,3,0
1507586844564,-1,3,3,3,0
1507587476034,-1,3,3,2,1
1507587493213,-1,3,3,2,1
1507587581116,-1,3,3,3,1
1507587685958,-1,3,3,3,0
1507587689383,-1,3,2,2,0
1507587689819,-1,3,3,2,1
1507587834816,-1,3,3,3,1
1507587835826,-1,3,3,3,1
1507587838031,-1,3,3,1,1
1507587843852,-1,3,3,1,1
1507588430105,-1,3,3,2,1
1507588466849,-1,3,3,2,0
1507588547962,-1,3,3,2,0
1507588552381,-1,3,3,3,1
1507588553762,-1,3,3,2,0
1507588554961,-1,3,3,2,1
1507588609377,-1,3,2,2,0
1507588609380,-1,3,2,2,0
1507588651396,-1,3,3,3,0
1507588718390,-1,3,3,2,1
1507588933145,-1,3,3,3,1
1507588962294,-1,3,3,1,1
1507588962779,-1,3,3,2,1
1507589012038,-1,3,0,0,0
1507589119117,-1,3,3,3,1
1507589119784,-1,3,3,1,1
1507589278353,-1,3,3,3,0
1507589849275,-1,3,3,2,0
1507589849722,-1,3,3,3,0
1507589852837,-1,3,3,0,0
1507589858532,-1,3,2,2,0
1507589863401,-1,3,3,2,0
1507589878855,-1,3,3,1,0
1507589879060,-1,3,3,3,0
1507589926219,-1,3,3,1,0
1507589970926,-1,3,3,0,0
1507589975294,-1,3,3,3,1
1507589975818,-1,3,3,0,0
1507589979028,-1,3,3,2,0
1507589979814,-1,3,3,2,0
1507589989143,-1,3,3,0,0
1507589990004,-1,3,3,1,0
1507589993252,-1,3,3,2,0
1507590000028,-1,3,3,2,0
1507590009258,-1,3,3,1,0
1507590048049,-1,3,3,3,0
1507590050716,-1,3,3,2,0
1507590697468,-1,3,3,3,1
1507590698500,-1,3,2,2,1
1507590710661,-1,3,3,2,0
1507590718499,-1,3,3,3,0
1507590720756,-1,3,3,2,1
1507590720843,-1,3,3,2,0
1507590734302,-1,3,3,2,0
1507590789148,-1,3,3,3,0
1507591126032,-1,3,3,3,0
1507591126247,-1,3,3,3,0
1507591170928,-1,3,3,2,1
1507591502293,-1,3,3,3,1
1507592214228,-1,3,2,2,0
1507592218086,-1,3,3,3,0
1507592274706,-1,3,2,2,0
1507592371943,-1,3,3,2,0
1507592375606,-1,3,3,2,1
1507592376543,-1,3,3,2,1
1507592381467,-1,3,3,3,0
1507592394561,-1,3,3,3,0
1507592421566,-1,3,2,2,1
1507592423607,-1,3,2,2,0
1507592428077,-1,3,2,2,0
1507592431536,-1,3,2,2,0
1507592439224,-1,3,2,2,0
1507592439227,-1,3,2,2,1
1507592494627,-1,3,3,2,1
1507592519047,-1,3,3,2,0
1507592519603,-1,3,3,3,0
1507592533284,-1,3,3,2,0
1507592557031,-1,3,3,2,1
1507592558059,-1,3,3,2,1
1507592612683,-1,3,3,2,0
1507592616127,-1,3,3,2,0
1507592617467,-1,3,3,2,0
1507592635437,-1,3,2,2,0
1507592638481,-1,3,3,2,0
1507592643364,-1,3,2,2,0
1507592643570,-1,3,3,2,0
1507592674433,-1,3,3,2,0
1507593002691,-1,3,2,2,0
1507593006409,-1,3,3,2,0
1507593093019,-1,3,3,2,1
1507593102866,-1,3,3,1,0
1507593213855,-1,3,3,2,0
1507593228939,-1,3,3,3,0
1507593246641,-1,3,3,2,0
1507593275963,-1,3,3,3,1
1507593275977,-1,3,3,2,0
1507593276609,-1,3,3,3,1
1507593276625,-1,3,2,2,0
1507593276832,-1,3,3,3,1
1507593277414,-1,3,3,2,1
1507593277429,-1,3,3,1,1
1507593277674,-1,3,3,2,0
1507593277760,-1,3,3,2,0
1507593277763,-1,3,3,2,1
1507593277769,-1,3,3,2,0
1507593277780,-1,3,3,3,0
1507593278124,-1,3,3,3,0
1507593278343,-1,3,1,2,0
1507593331132,-1,3,3,2,0
1507593332125,-1,3,3,3,0
1507593339296,-1,3,2,2,0
1507593345597,-1,3,3,1,1
1507593355561,-1,3,3,3,0
1507593383596,-1,3,1,1,0
1507593388303,-1,3,3,3,0
1507593390545,-1,3,3,2,0
1507593391159,-1,3,3,2,0
1507593443006,-1,3,3,3,0
1507593452873,-1,3,3,0,0
1507593454286,-1,3,3,1,1
1507593456303,-1,3,3,0,0
1507593481880,-1,3,3,1,0
1507593489571,-1,3,1,1,0
1507593491814,-1,3,3,1,0
1507593496077,-1,3,3,3,0
1507593497701,-1,3,3,3,0
1507593523764,-1,3,3,3,1
