EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_CALLS
1520778921932,3,3,3,2,2,2,2,3
1520778951253,3,3,3,2,0,2,0,2
1520778961931,3,3,3,3,3,3,0,2
1520778987353,3,3,2,2,3,2,2,3
1520779070458,3,3,3,3,3,3,2,2
1520779462916,3,3,3,0,2,0,2,3
1520779473643,3,3,3,3,2,2,2,3
1520779477925,3,3,3,0,2,0,2,2
1520779541923,3,3,3,3,3,3,3,2
1520779541924,3,3,3,2,2,2,2,3
1520779543109,3,3,0,2,2,3,2,0
1520779549196,3,3,3,2,2,2,2,3
1520779601707,3,3,3,3,0,2,0,2
1520779657723,3,3,3,3,3,0,2,3
1520779664643,3,3,3,3,2,2,2,3
1520779683725,3,3,3,0,2,0,2,3
1520779685914,3,3,3,3,3,3,0,2
1520779712133,3,3,3,2,2,2,2,3
1520779729170,3,3,3,2,2,2,0,2
1520779792776,3,3,3,2,1,0,1,2
1520779811642,3,3,2,2,3,2,3,2
1520779815986,3,3,3,3,3,3,2,3
1520779838355,3,3,2,2,2,2,3,3
1520779883751,3,3,2,3,1,0,1,2
1520779901901,3,3,3,0,2,0,2,2
1520779931013,3,3,3,2,2,2,2,3
1520779945916,3,3,0,3,2,1,2,2
1520779957187,3,3,3,3,2,2,2,3
1520780005100,3,3,3,0,2,0,2,2
1520780007811,3,3,3,2,3,0,2,2
1520780018054,3,3,2,2,2,2,3,3
1520780048059,3,3,3,3,0,2,0,2
1520780074954,3,3,3,3,3,2,3,2
1520780110097,3,3,2,2,3,2,2,3
1520780122833,3,3,0,3,2,0,2,2
1520780137246,3,3,3,3,3,3,2,2
1520780474918,3,3,3,3,3,0,3,2
1520780475575,3,3,3,3,2,3,3,2
1520780495322,3,0,0,3,0,0,0,0
1520780556449,3,3,3,3,3,0,2,2
1520780622351,3,3,3,3,2,2,2,2
1520780657881,3,3,0,3,0,2,2,2
1520780678818,3,3,3,2,2,2,2,3
1520780680688,3,3,3,2,2,2,2,3
1520780684779,3,3,3,3,3,2,2,3
1520780687022,3,3,3,2,2,2,2,3
1520780689097,3,3,3,2,3,3,0,2
1520780738568,3,3,3,3,0,2,1,2
1520780819537,3,3,3,3,3,3,3,2
1520780820700,3,3,0,0,3,0,2,2
1520780837102,3,3,3,3,2,3,2,2
1520780883742,3,3,3,3,0,2,0,2
1520780952583,3,3,3,3,2,2,2,3
1520780985194,3,3,3,0,2,0,2,2
1520781029470,3,3,3,2,3,0,0,2
1520781068684,3,3,3,3,2,2,2,1
1520781151432,3,3,3,3,3,2,0,2
1520781178542,3,3,3,0,2,0,2,2
1520781270110,3,3,3,3,3,0,2,2
1520781303038,3,3,3,2,3,2,3,3
1520781322641,3,3,2,2,2,2,3,3
1520781325641,3,3,2,2,3,2,3,0
1520781329728,3,3,3,0,2,0,2,2
1520781390338,3,3,3,3,2,2,2,3
1520781409326,3,3,3,3,2,3,2,2
1520781411412,3,3,0,3,2,0,2,2
1520781446631,3,3,3,2,2,2,2,3
1520781481147,3,0,2,2,3,2,2,2
1520781592074,3,3,3,3,0,2,0,2
1520781597144,3,3,3,3,3,3,0,2
1520781615208,3,3,3,3,0,2,0,3
1520781653250,3,3,3,3,2,3,0,2
1520781660041,3,3,3,3,3,2,0,2
1520781692617,3,3,3,3,2,2,2,3
1520781694381,3,3,2,3,2,3,2,3
1520781711375,3,3,3,3,3,3,2,2
1520781758147,3,3,3,3,2,2,2,2
1520781827300,3,3,3,2,3,2,2,2
1520781926959,3,3,3,3,2,3,2,3
1520781946812,3,3,2,3,2,3,2,3
1520781984003,3,3,3,3,2,2,2,2
1520782027090,3,3,2,3,0,2,1,2
1520782037387,3,3,3,3,3,3,2,2
1520782055945,3,3,2,0,2,0,2,3
1520782076118,3,3,3,2,0,2,0,2
1520782078911,3,3,3,3,3,3,0,2
1520782100100,3,3,3,3,2,2,2,1
1520782242412,3,3,2,2,2,2,2,3
1520782266648,3,3,2,3,2,3,2,3
1520782311294,3,3,3,2,0,2,0,2
1520782389076,3,3,2,2,2,2,3,3
1520782454133,3,3,3,2,0,2,0,2
1520782460128,3,3,3,3,2,3,0,2
1520782480060,3,3,2,3,2,2,2,2
1520782482027,3,3,0,3,2,0,2,2
1520782496178,3,3,3,2,2,2,2,3
1520782518648,3,3,3,3,2,2,2,3
1520782528122,3,3,2,3,2,3,2,3
1520782571945,3,3,2,3,0,2,0,2
1520782628918,3,3,3,2,2,2,2,3
1520782656248,3,3,2,3,0,2,0,2
1520782670299,3,3,2,3,0,0,2,2
1520782686229,3,3,3,2,0,2,1,3
1520782711206,3,3,3,2,0,2,0,2
1520782739870,3,3,3,1,2,0,2,2
1520782770305,3,3,2,3,3,2,2,2
1520782773087,3,3,3,2,0,2,0,2
1520782776090,3,3,3,2,0,2,0,2
1520782804950,3,3,2,3,2,2,2,3
1520782808363,3,3,2,3,0,2,0,2
1520782904346,3,3,3,3,3,3,3,2
1520782907360,3,3,3,2,0,2,0,2
1520782938987,3,3,0,2,2,0,2,2
1520782966926,3,3,2,3,0,2,0,2
1520783039060,3,3,2,3,2,2,2,3
1520783062270,3,3,2,2,2,2,2,3
1520783102282,3,3,3,2,0,2,0,2
1520783127986,3,3,3,3,2,3,0,2
1520783259371,3,3,3,3,3,2,0,2
1520783283638,3,3,3,2,2,2,2,2
1520783321833,3,3,2,3,2,2,2,3
1520783374090,3,3,3,2,0,2,0,3
1520783395717,3,3,3,0,2,2,0,2
1520783421470,3,3,2,2,2,0,2,2
1520783519330,3,3,3,0,2,2,2,2
1520783535585,3,3,2,3,2,2,2,3
1520783540638,3,3,3,3,3,3,3,2
1520783558371,3,3,3,2,0,2,2,2
1520783738900,3,3,2,3,0,1,2,2
1520783787460,3,3,1,3,2,0,2,2
1520783833018,3,3,3,2,2,2,2,2
1520783846521,3,3,3,0,2,2,0,2
1520783864102,3,3,0,2,2,0,2,3
1520783874725,3,3,2,2,2,0,2,2
1520783966823,3,3,2,3,2,2,2,2
1520783977770,3,3,2,3,3,2,3,3
1520783988617,3,3,3,2,0,2,0,2
1520783994373,3,3,3,2,2,2,2,3
1520783997159,3,3,0,2,2,0,2,2
1520784005492,3,3,3,2,0,2,0,2
1520784022038,3,3,3,2,0,2,2,2
1520784076142,3,3,2,2,2,2,2,3
1520784216061,3,3,2,3,1,2,0,2
1520784381932,3,3,2,3,2,3,2,3
1520784443216,3,3,3,3,3,2,0,2
1520784459846,3,3,2,3,0,2,1,2
1520784464195,3,3,2,3,0,2,0,2
1520784510141,3,3,3,3,3,3,3,2
1520784525415,3,3,2,3,0,2,0,2
1520784584954,3,3,3,3,3,3,2,2
1520784586071,3,3,3,2,2,2,2,2
1520784720362,3,3,3,2,2,2,2,3
1520784756522,3,3,3,3,2,3,0,2
1520784860873,3,3,3,2,0,2,0,2
1520785068247,3,3,3,3,3,3,3,2
1520785069583,3,3,3,3,3,2,0,2
1520785113070,3,3,3,3,2,2,2,2
1520785118949,3,3,3,3,2,3,0,2
1520785206977,3,3,3,3,3,3,2,2
1520785208342,3,2,2,2,3,2,2,1
1520785220094,3,3,3,3,3,3,2,2
1520785221275,3,3,3,3,3,2,2,2
1520785258779,3,3,2,2,2,2,2,3
1520785284903,3,3,2,3,2,3,2,3
1520785337860,3,3,3,0,2,0,2,3
1520785364065,3,3,0,2,2,0,2,2
1520785374422,3,3,2,2,2,2,2,3
1520785382401,3,3,2,2,2,2,2,3
1520785390861,3,3,2,2,2,2,2,3
1520785431972,3,3,3,2,0,2,0,2
1520785500100,3,3,3,2,2,2,2,3
1520785514732,3,3,2,3,0,2,0,2
1520785528867,3,3,3,3,3,3,3,2
1520785530032,3,3,0,0,3,0,2,2
1520785669656,3,3,3,2,0,2,0,2
1520785685673,3,3,3,2,3,2,2,2
1520785688594,3,3,3,2,3,2,3,3
1520785695132,3,3,2,3,0,2,0,2
1520785759729,3,3,3,2,0,2,0,2
1520785875165,3,3,3,3,2,3,0,2
1520785935301,3,3,3,2,1,0,2,2
1520785981063,3,3,3,2,0,2,0,2
1520786122636,3,3,3,3,3,3,2,2
1520786123773,3,3,0,2,2,3,2,2
1520786143526,3,3,3,2,0,2,1,2
1520786234871,3,3,3,2,0,2,1,2
1520786262479,3,3,3,3,3,3,3,2
1520786263568,3,3,3,3,3,1,2,2
1520786436419,3,3,3,3,2,0,2,2
1520786467222,3,3,1,2,2,0,2,2
1520786632232,3,3,1,2,0,2,0,2
1520786660630,3,3,2,3,0,2,1,2
1520786714227,3,3,3,2,2,2,2,2
1520786738317,3,3,2,3,2,2,2,2
1520786877211,3,3,2,3,0,2,2,2
1520786967472,3,3,2,3,2,3,2,3
1520786989692,3,3,2,3,0,2,1,2
1520787067416,3,3,3,0,2,2,0,2
1520787357087,3,3,2,3,0,0,2,3
1520787390718,3,3,2,3,0,2,1,2
1520787444957,3,3,2,0,2,0,2,2
1520787554820,3,3,3,3,3,2,3,2
1520787730069,3,3,2,3,0,2,0,3
1520787750956,3,3,2,3,0,2,0,2
1520787846365,3,3,3,2,0,2,0,2
1520787896927,3,3,2,2,2,2,2,3
1520787898957,3,3,3,2,0,2,1,2
1520787914688,3,3,3,3,2,0,2,2
1520788206469,3,3,2,3,0,2,0,2
1520788226596,3,3,3,2,0,2,1,2
1520788478548,3,3,3,3,3,3,2,2
1520788480367,3,3,0,0,3,0,2,2
1520788483309,3,3,2,3,2,2,2,2
1520788558923,3,3,2,3,0,2,1,2
1520788970570,3,3,3,3,2,3,0,2
1520789028337,3,3,2,3,0,2,0,2
1520789236788,3,3,2,3,2,2,2,3
1520789316198,3,3,3,2,2,2,2,2
1520789407466,3,3,3,2,0,2,0,2
1520789575635,3,3,3,3,2,3,2,2
1520789788892,3,3,2,0,2,0,2,2
1520789831784,3,3,3,2,2,2,2,2
1520789913919,3,3,2,3,0,2,2,3
1520790039110,3,3,2,3,0,2,0,2
1520790058893,3,3,3,3,2,3,0,2
1520790097184,3,3,3,3,3,2,2,2
1520790308566,3,3,3,2,0,2,2,2
1520790452120,3,3,2,0,2,2,2,2
1520790589496,3,3,2,3,0,2,0,2
1520790855412,3,3,3,2,0,2,0,2
1520791189264,3,3,3,3,2,2,2,3
1520791276884,3,3,3,3,3,3,3,3
1520791278007,3,3,2,3,2,2,2,3
1520791330855,3,3,3,3,2,3,0,2
1520791861189,3,3,3,2,0,2,1,2
1520792395594,3,3,2,3,0,2,0,2
1520792451398,3,3,2,3,0,2,1,2
1520792739654,3,3,3,2,0,2,0,1
1520793078480,3,3,0,2,2,0,2,2
1520793183407,3,3,2,3,0,2,0,3
1520796326323,3,3,3,3,3,3,2,2
1520796331019,3,3,3,3,3,3,3,3
1520796589454,3,3,3,3,2,3,1,2
1520796657547,3,3,3,3,3,3,2,2
1520797539789,3,3,3,3,2,3,3,2
1520797664084,3,3,3,3,3,3,2,2
1520797674210,3,3,2,2,2,2,2,2
1520797875918,3,3,3,3,2,3,3,2
1520799565049,3,3,2,3,3,0,2,2
1520820972042,3,3,2,3,0,2,0,2
1520825073713,3,3,0,2,2,0,2,2
1520825235649,3,3,0,2,2,1,2,2
1520828852254,3,3,3,3,3,3,2,3
1520829251467,3,3,3,3,2,2,2,3
1520830085514,3,3,3,2,0,2,0,2
1520830974435,3,3,3,3,2,3,2,2
1520831005587,3,3,2,3,0,2,0,2
1520831124385,3,3,3,2,3,2,3,3
1520831126237,3,3,2,3,2,2,2,2
1520832272106,3,3,3,3,2,3,0,2
1520833022423,3,3,3,3,2,2,2,1
1520833174680,3,3,2,3,2,2,2,3
1520833208962,3,3,3,3,2,3,0,2
1520833324015,3,3,3,3,3,2,0,2
1520833364236,3,3,3,2,0,2,0,2
1520833397628,3,3,3,2,0,2,0,2
1520833422727,3,3,2,3,0,2,0,2
1520833434973,3,3,3,2,0,2,0,2
1520833589764,3,3,2,3,0,2,0,2
1520834234051,3,3,3,3,2,3,2,2
1520834276356,3,3,3,2,0,2,2,2
1520834458150,3,3,3,2,0,2,0,2
1520834667995,3,3,2,2,2,2,2,3
1520834761356,3,3,1,2,2,2,2,2
1520834792286,3,3,2,0,2,2,2,3
1520834794691,3,3,3,2,2,2,2,2
1520834807611,3,3,3,2,0,0,2,3
1520834817293,3,3,3,2,0,2,1,2
1520834837150,3,3,3,3,3,3,3,2
1520834837921,3,3,2,2,2,2,2,3
1520834838408,3,3,0,0,3,0,0,1
1520834963505,3,3,3,2,0,2,0,2
1520835086341,3,3,3,3,2,3,0,2
1520835312535,3,3,3,2,0,2,0,2
1520835359268,3,3,2,0,2,0,1,2
1520835638775,3,3,3,3,2,2,0,2
1520835660424,3,3,3,2,0,2,0,2
1520835836006,3,3,3,3,3,2,0,2
1520835889468,3,3,3,2,2,2,0,2
1520835985657,3,3,3,2,3,2,2,2
1520836027933,3,3,2,3,1,2,0,2
1520836054035,3,3,3,2,0,1,2,2
1520836158125,3,3,3,3,3,3,3,2
1520836222799,3,3,3,3,3,3,3,2
1520836262885,3,3,3,3,3,3,3,2
1520836286546,3,3,3,3,3,3,3,2
1520836316985,3,3,2,3,0,2,0,2
1520836345776,3,3,3,3,3,2,3,2
1520836350695,3,3,3,3,3,3,3,2
1520836372047,3,3,2,3,0,2,0,2
1520836401712,3,3,3,2,0,2,0,2
1520836420900,3,3,3,3,3,3,3,2
1520836427656,3,3,3,3,3,3,3,2
1520836492049,3,3,3,3,3,3,3,2
1520836494356,3,3,3,3,3,3,3,2
1520836536699,3,3,0,2,2,0,2,2
1520836580027,3,3,3,3,3,3,3,2
1520836593791,3,3,3,3,3,2,2,2
1520836664653,3,3,3,3,2,3,2,2
1520836688548,3,3,3,3,3,3,3,2
1520836708738,3,3,3,3,3,3,2,2
1520836773885,3,3,3,3,3,3,3,2
1520836775559,3,3,3,3,3,3,3,2
1520836856558,3,3,3,3,3,3,3,2
1520836911556,3,3,2,0,2,0,2,2
1520836953234,3,3,3,2,2,2,2,2
1520837004317,3,3,2,3,2,2,2,2
1520837083472,3,3,3,2,0,2,2,3
1520837136144,3,3,3,3,3,3,2,2
1520837137250,3,3,3,2,2,2,2,2
1520837217629,3,3,3,2,2,2,2,3
1520837319531,3,3,3,3,3,2,0,2
1520837323617,3,3,3,3,2,2,2,2
1520837347619,3,3,0,0,3,0,0,2
1520837403309,3,3,2,0,2,0,2,2
1520837422668,3,3,3,2,3,0,2,2
1520837719096,3,3,2,3,2,3,2,3
1520837727271,3,3,3,2,0,2,0,2
1520837736222,3,3,3,2,0,2,0,2
1520837784457,3,3,2,3,0,2,0,2
1520837810460,3,3,2,0,2,0,2,2
1520837821200,3,3,3,2,0,2,0,2
1520837847061,3,3,3,3,3,3,2,2
1520837874797,3,3,2,3,0,2,0,2
1520837909604,3,3,0,0,3,0,0,1
1520838005222,3,3,3,2,0,2,0,2
1520838099658,3,3,3,2,0,2,0,2
1520838154059,3,3,2,3,2,2,2,3
1520838166929,3,3,3,3,2,0,2,2
1520838169286,3,3,3,2,3,2,2,2
1520838202527,3,3,2,0,2,0,1,2
1520838225498,3,3,3,3,3,2,3,3
1520838233088,3,3,0,2,2,0,2,2
1520838241084,3,3,3,3,3,2,2,2
1520838268330,3,3,2,2,2,0,2,2
1520838290249,3,3,2,3,0,2,2,2
1520838327091,3,3,3,2,0,2,0,2
1520838354536,3,3,3,2,0,2,0,2
1520838357848,3,3,2,3,2,3,2,3
1520838384109,3,3,3,2,0,2,0,2
1520838384224,3,3,3,2,0,2,0,2
1520838426965,3,3,3,3,3,2,2,2
1520838460666,3,3,2,3,2,3,2,3
1520838474299,3,3,2,2,2,0,2,2
1520838482922,3,3,3,2,0,2,0,2
1520838512529,3,3,2,3,1,2,0,2
1520838536778,3,3,3,3,2,3,2,3
1520838569599,3,3,3,2,0,1,0,2
1520838591278,3,3,3,2,0,2,0,2
1520838605118,3,3,2,0,2,0,2,2
1520838614746,3,3,3,2,0,2,0,2
1520838624395,3,3,2,3,0,2,1,2
1520838632598,3,3,3,2,0,2,0,2
1520838645829,3,3,2,2,2,0,2,2
1520838650051,3,3,2,3,2,2,2,3
1520838654485,3,3,2,0,2,2,0,2
1520838659297,3,3,3,3,0,2,2,2
1520838682929,3,3,3,2,0,2,0,2
1520838683542,3,3,3,2,0,2,0,2
1520838745075,3,3,3,2,2,2,2,2
1520838776295,3,3,2,0,2,2,0,3
1520838788112,3,3,3,2,0,1,2,2
1520838796450,3,3,0,2,2,0,2,2
1520838836594,3,3,0,2,2,3,2,3
1520838859298,3,3,3,3,3,3,2,3
1520838904375,3,3,2,2,0,2,0,2
1520838904377,3,3,2,3,0,2,0,2
1520838919432,3,3,2,2,2,0,2,2
1520838942171,3,3,3,3,2,3,0,2
1520838973074,3,3,2,3,0,2,0,2
1520838997415,3,3,3,3,3,3,3,2
1520839024713,3,3,3,2,0,2,0,2
1520839044969,3,3,3,0,2,2,0,2
1520839065527,3,3,3,3,3,3,2,1
1520839090519,3,3,3,3,2,3,0,2
1520839090887,3,3,2,0,2,0,2,2
1520839154284,3,3,3,2,2,2,2,3
1520839167800,3,3,2,3,0,0,2,2
1520839179434,3,3,2,3,0,2,0,2
1520839201886,3,3,0,2,2,2,0,2
1520839225525,3,3,2,3,0,2,0,3
1520839234282,3,3,2,3,2,2,2,3
1520839307468,3,3,3,3,2,2,2,2
1520839320968,3,3,3,3,3,2,0,2
1520839333783,3,3,3,2,0,2,0,2
1520839343358,3,3,3,2,0,2,0,2
1520839359456,3,3,2,2,2,2,2,2
1520839375793,3,3,0,2,2,0,2,2
1520839383092,3,3,3,3,2,2,2,3
1520839395331,3,3,3,2,0,2,0,2
1520839405751,3,3,3,3,2,3,0,2
1520839418272,3,3,3,2,0,2,1,3
1520839421828,3,3,3,3,3,3,2,2
1520839422941,3,3,0,2,2,3,2,2
1520839437065,3,3,2,3,0,2,0,2
1520839555475,3,3,3,2,0,2,2,3
1520839575304,3,3,3,3,2,2,3,3
1520839576041,3,3,3,3,3,2,0,2
1520839600545,3,3,3,2,0,2,0,2
1520839612730,3,3,3,3,3,2,3,2
1520839613552,3,3,2,3,0,1,2,2
1520839614288,3,3,2,3,1,2,0,2
1520839628813,3,3,3,2,2,2,2,2
1520839657412,3,3,0,2,2,1,2,2
1520839672199,3,3,2,0,2,0,2,3
1520839721972,3,3,3,2,2,0,2,2
1520839730588,3,3,3,2,2,2,2,2
1520839732944,3,3,3,2,0,2,0,3
1520839780565,3,3,3,3,2,3,0,2
1520839786406,3,3,3,2,0,2,0,3
1520839791515,3,3,2,0,2,0,0,2
1520839830742,3,3,2,3,0,2,1,3
1520839850622,3,3,3,3,3,2,0,2
1520839861715,3,3,3,3,2,3,0,2
1520839876171,3,3,2,3,0,2,0,2
1520839950366,3,3,2,3,0,2,0,2
1520840051066,3,3,2,1,2,1,2,2
1520840065628,3,3,3,2,2,2,2,2
1520840066101,3,3,3,2,0,2,0,2
1520840099239,3,3,3,2,1,2,0,2
1520840104761,3,3,2,3,1,2,1,2
1520840168879,3,3,3,3,3,2,3,2
1520840181968,3,3,2,2,2,2,2,3
1520840186791,3,3,3,0,2,2,0,3
1520840198066,3,3,2,0,2,0,2,2
1520840242835,3,3,3,2,0,2,0,2
1520840286611,3,3,2,3,0,2,0,2
1520840298493,3,3,3,2,2,2,2,3
1520840327174,3,3,2,3,2,2,2,2
1520840396641,3,3,3,3,2,3,3,2
1520840408507,3,3,3,2,2,2,2,3
1520840410388,3,3,2,2,2,2,2,3
1520840435765,3,3,3,2,0,2,1,2
1520840436111,3,3,3,2,1,2,0,2
1520840478506,3,3,2,3,2,3,2,3
1520840490009,3,3,3,2,0,2,0,2
1520840508656,3,3,3,2,2,2,2,3
1520840512428,3,3,2,3,0,2,0,3
1520840539796,3,3,2,2,2,3,2,3
1520840544736,3,3,3,2,0,2,0,2
1520840576599,3,3,2,2,2,2,2,3
1520840595230,3,3,3,3,2,0,2,2
1520840599314,3,3,0,2,2,0,2,2
1520840609880,3,3,3,0,2,0,2,3
1520840615504,3,3,3,2,3,0,0,2
1520840617327,3,3,2,3,0,2,0,2
1520840620908,3,3,3,2,0,2,0,2
1520840670912,3,3,3,3,2,0,2,2
1520840687488,3,3,2,3,0,2,0,2
1520840708964,3,3,2,2,2,0,2,2
1520840724856,3,3,2,3,1,2,0,2
1520840731244,3,3,3,2,3,2,3,3
1520840775752,3,3,3,2,0,2,1,2
1520840827976,3,3,3,2,0,2,0,2
1520840866603,3,3,3,3,2,3,0,2
1520840895057,3,3,3,2,0,2,0,2
1520840898043,3,3,3,3,3,2,0,2
1520840913536,3,3,3,2,0,2,0,2
1520840929045,3,3,3,2,0,2,0,2
1520840957777,3,3,2,3,3,1,0,2
1520840974855,3,3,3,2,1,0,2,2
1520840985780,3,3,3,2,1,2,2,2
1520841012228,3,3,1,2,0,2,0,2
1520841022326,3,3,3,3,2,3,2,2
1520841027292,3,3,3,3,3,2,2,3
1520841036185,3,3,3,3,3,2,2,2
1520841068731,3,3,2,2,0,2,0,3
1520841079452,3,3,2,0,2,0,2,2
1520841145106,3,3,3,2,3,0,2,2
1520841167101,3,3,2,3,0,2,0,3
1520841172809,3,3,2,3,2,3,2,3
1520841185993,3,3,2,3,0,2,1,2
1520841213622,3,3,3,2,0,2,0,2
1520841224074,3,3,2,2,2,2,2,3
1520841235516,3,3,3,2,0,2,1,2
1520841299385,3,3,3,3,3,2,0,2
1520841303284,3,3,3,2,3,2,2,2
1520841317991,3,3,2,3,0,2,0,2
1520841334951,3,3,3,2,2,2,2,3
1520841339302,3,3,3,2,2,2,2,3
1520841372359,3,3,2,2,2,0,2,3
1520841429165,3,3,3,3,2,3,0,2
1520841455866,3,3,2,0,2,0,2,2
1520841456304,3,3,3,3,3,2,0,2
1520841461902,3,3,3,3,2,2,2,2
1520841471153,3,3,2,2,2,2,2,3
1520841485679,3,3,3,2,0,2,0,2
1520841495361,3,3,3,3,3,3,2,1
1520841496428,3,3,3,2,0,2,0,2
1520841505461,3,3,3,3,3,3,2,1
1520841505762,3,3,2,2,1,2,1,1
1520841506366,3,3,3,2,0,2,0,2
1520841529782,3,3,2,2,2,2,3,3
1520841543318,3,3,2,3,0,2,0,2
1520841569463,3,3,3,3,3,3,2,3
1520841571669,3,3,0,2,2,2,0,2
1520841622931,3,3,2,2,2,3,2,2
1520841626541,3,3,2,2,2,0,2,2
1520841635138,3,3,3,2,0,2,0,3
1520841639257,3,3,3,2,0,2,2,2
1520841647301,3,3,2,3,0,2,0,2
1520841663512,3,3,2,3,2,2,2,3
1520841678950,3,3,2,0,2,1,2,2
1520841682265,3,3,3,3,3,3,3,2
1520841688233,3,3,0,2,2,0,2,2
1520841725041,3,3,2,3,0,0,2,3
1520841758770,3,3,3,2,2,2,2,2
1520841788529,3,3,3,2,0,2,0,2
1520841824835,3,3,2,0,2,0,2,2
1520841838276,3,3,3,2,0,0,2,3
1520841888900,3,0,3,0,0,2,2,2
1520841898191,3,3,2,3,0,2,0,2
1520841922267,3,3,3,3,2,0,2,2
1520841990204,3,3,2,3,2,2,2,3
1520841993946,3,3,2,0,2,0,2,2
1520842019033,3,3,2,3,0,2,0,2
1520842033380,3,3,3,2,0,2,1,3
1520842038191,3,3,2,2,2,0,2,2
1520842056995,3,3,3,2,2,2,2,3
1520842101095,3,3,2,2,2,2,2,3
1520842117472,3,3,3,3,3,3,3,2
1520842132234,3,3,2,3,0,2,1,2
1520842134294,3,3,3,3,2,3,0,2
1520842140455,3,3,3,2,0,2,0,3
1520842169745,3,3,2,2,0,2,0,2
1520842182326,3,3,3,2,2,2,2,3
1520842275301,3,3,3,3,2,3,0,2
1520842278998,3,3,3,3,3,3,2,2
1520842284347,3,3,3,2,0,2,0,2
1520842300606,3,3,3,2,2,2,2,3
1520842308078,3,3,3,3,2,2,2,3
1520842361773,3,3,3,3,3,2,2,3
1520842362861,3,3,2,3,2,2,2,3
1520842391024,3,3,3,3,3,2,0,2
1520842423117,3,3,3,2,0,2,1,2
1520842448660,3,3,3,2,2,2,2,3
1520842450233,3,3,2,2,2,2,2,3
1520842451406,3,3,2,2,2,2,2,3
1520842476482,3,3,1,3,0,2,2,2
1520842477728,3,3,3,2,2,3,2,3
1520842498852,3,3,3,3,3,3,3,2
1520842500233,3,3,0,1,2,2,0,2
1520842500760,3,3,2,3,0,2,0,2
1520842500865,3,3,3,2,0,2,1,2
1520842574511,3,3,3,2,2,2,2,2
1520842605152,3,3,3,2,2,2,2,3
1520842626885,3,3,2,3,0,2,0,2
1520842640542,3,3,3,2,0,0,2,2
1520842661676,3,3,3,2,3,2,2,2
1520842674283,3,3,2,2,0,2,0,3
1520842753549,3,3,3,2,0,2,0,2
1520842755794,3,3,3,3,3,3,2,2
1520842792426,3,3,3,3,3,3,2,2
1520842821346,3,3,3,2,0,2,0,2
1520842824979,3,3,2,0,2,0,2,2
1520842833695,3,3,3,2,0,2,0,2
1520842839850,3,3,3,3,2,0,2,2
1520842910123,3,3,2,3,2,2,2,3
1520842929245,3,3,2,3,0,2,0,2
1520842958464,3,3,3,3,3,2,3,2
1520842963181,3,3,3,2,0,2,0,2
1520843005783,3,3,2,0,2,0,2,2
1520843017575,3,3,2,2,2,2,2,2
1520843028469,3,3,2,2,2,2,2,1
1520843039153,3,3,3,3,3,3,3,2
1520843124687,3,3,3,3,3,3,3,2
1520843138029,3,3,0,2,2,2,2,3
1520843162234,3,3,3,2,0,2,0,2
1520843171679,3,3,2,3,0,2,0,2
1520843186657,3,3,2,2,2,2,2,3
1520843195359,3,3,3,2,1,0,2,2
1520843207602,3,3,3,3,3,2,3,2
1520843211527,3,3,2,2,2,2,2,2
1520843214925,3,3,2,3,0,2,0,3
1520843239953,3,3,2,0,2,0,2,3
1520843252561,3,3,2,3,0,2,0,2
1520843256859,3,3,2,0,2,1,2,3
1520843261898,3,3,2,3,0,1,2,2
1520843269783,3,3,3,3,2,2,2,3
1520843276392,3,3,2,0,2,0,2,2
1520843294114,3,3,2,1,2,2,2,1
1520843326742,3,3,3,2,0,0,2,3
1520843351406,3,3,2,0,2,2,2,3
1520843355326,3,3,2,0,2,0,2,3
1520843371033,3,3,2,3,1,2,2,3
1520843389886,3,3,3,2,0,2,0,2
1520843405496,3,3,1,2,2,2,2,1
1520843410501,3,3,3,2,0,2,0,2
1520843413303,3,3,3,2,3,0,2,2
1520843413356,3,3,2,2,2,2,2,3
1520843420141,3,3,2,0,2,0,2,2
1520843431213,3,3,2,0,2,2,2,2
1520843463233,3,3,3,2,0,2,0,2
1520843480762,3,3,2,3,2,2,2,3
1520843483754,3,3,3,3,2,0,2,2
1520843493142,3,3,3,2,2,2,2,3
1520843501330,3,3,3,3,2,2,0,2
1520843519257,3,3,3,3,2,3,0,2
1520843530568,3,3,2,2,2,2,2,1
1520843550929,3,3,2,3,2,2,2,2
1520843552380,3,3,3,2,0,2,0,3
1520843588824,3,3,2,2,2,2,2,3
1520843592636,3,3,3,2,0,2,0,2
1520843606696,3,3,2,3,0,2,0,2
1520843614137,3,3,0,2,2,0,2,2
1520843626369,3,3,0,2,2,0,2,3
1520843668307,3,3,3,2,0,2,0,2
1520843721108,3,3,3,2,3,2,3,3
1520843743322,3,3,2,2,2,0,2,3
1520843757565,3,3,3,0,2,0,2,3
1520843762024,3,3,2,1,2,2,2,1
1520843772981,3,3,3,2,2,2,2,3
1520843793289,3,3,2,2,2,0,2,2
1520843814703,3,3,3,2,2,3,2,3
1520843815277,3,3,3,2,0,2,0,2
1520843833169,3,3,3,2,2,2,2,3
1520843843451,3,3,2,3,0,2,1,2
1520843843554,3,3,3,2,0,2,0,2
1520843857401,3,3,2,2,2,2,3,3
1520843882578,3,3,3,1,2,0,1,2
1520843894581,3,3,2,3,0,2,0,2
