EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_CALLS
1518335295524,3,3
1518335303025,3,3
1518335308079,3,2
1518335323504,3,2
1518335340771,3,2
1518335378748,3,2
1518335449719,3,3
1518335458502,3,3
1518335459413,3,2
1518335464688,3,2
1518335472174,3,3
1518335480581,3,2
1518335492281,3,3
1518335537158,3,3
1518335572435,3,3
1518335573372,3,2
1518335578810,3,2
1518335617614,3,3
1518335633757,3,2
1518335634508,3,3
1518335646903,3,2
1518335673095,3,3
1518335730340,3,2
1518335736984,3,2
1518335755089,3,3
1518335784698,3,3
1518335801003,3,3
1518335837398,3,2
1518335848980,3,3
1518335852755,3,3
1518335868702,3,2
1518335943369,3,2
1518335951127,3,3
1518335982532,3,2
1518335997540,3,2
1518336050529,3,2
1518336068123,3,2
1518336108628,3,3
1518336118013,3,2
1518336134375,3,2
1518336179008,3,3
1518336203459,3,2
1518336205481,3,2
1518336207055,3,2
1518336224435,3,3
1518336245582,3,3
1518336317124,3,2
1518336355162,3,3
1518336399066,3,2
1518336409211,3,2
1518336476461,3,2
1518336487938,3,2
1518336501972,3,2
1518336526011,3,0
1518336567676,3,2
1518336643875,3,2
1518336703169,3,2
1518336706649,3,2
1518336814021,3,2
1518336825020,3,2
1518336872096,3,2
1518336903353,3,0
1518337016649,3,2
1518337019881,3,3
1518337087131,3,2
1518337090392,3,2
1518337100299,3,2
1518337105410,3,2
1518337152917,3,2
1518337169929,3,2
1518337191359,3,2
1518337203811,3,2
1518337262051,3,2
1518337317206,3,2
1518337345716,3,2
1518337368636,3,3
1518337370362,3,3
1518337391827,3,2
1518337401263,3,3
1518337440634,3,3
1518337447632,3,2
1518337459126,3,3
1518337479998,3,2
1518337496658,3,2
1518337515369,3,2
1518337556540,3,2
1518337556716,3,2
1518337578746,3,2
1518337578811,3,2
1518337579029,3,3
1518337581974,3,3
1518337595465,3,2
1518337604822,3,3
1518337647253,3,3
1518337657938,3,2
1518337663971,3,2
1518337673981,3,3
1518337678783,3,3
1518337715093,3,2
1518337746254,3,3
1518337794856,3,2
1518337855384,3,2
1518337866453,3,2
1518337870493,3,0
1518337875475,3,2
1518337881094,3,2
1518337899593,3,3
1518337905537,3,3
1518337909587,3,3
1518337924377,3,2
1518337924868,3,3
1518337961971,3,2
1518337978746,3,2
1518337985680,3,3
1518337989869,3,2
1518338005019,3,0
1518338006571,3,3
1518338048378,3,2
1518338049529,3,2
1518338060961,3,0
1518338067656,3,3
1518338084395,3,2
1518338104762,3,3
1518338111697,3,3
1518338113421,3,2
1518338143211,3,0
1518338159108,3,2
1518338209110,3,3
1518338345039,3,3
1518338346861,3,0
1518338350008,3,3
1518338378253,3,0
1518338382472,3,0
1518338408864,3,3
1518338414243,3,2
1518338422176,3,2
1518338424427,3,3
1518338425418,3,2
1518338439697,3,0
1518338443824,3,2
1518338459978,3,3
1518338462472,3,2
1518338470959,3,3
1518338498118,3,3
1518338508496,3,2
1518338547633,3,3
1518338562653,3,2
1518338572060,3,2
1518338588062,3,2
1518338595301,3,3
1518338601214,3,2
1518338603212,3,2
1518338604047,3,2
1518338640235,3,3
1518338673634,3,2
1518338684828,3,0
1518338688440,3,2
1518338698587,3,2
1518338720025,3,3
1518338724505,3,3
1518338725643,3,2
1518338744474,3,2
1518338745578,3,2
1518338756406,3,3
1518338768718,3,2
1518338769867,3,2
1518338785747,3,2
1518338822989,3,2
1518338826714,3,3
1518338830957,3,3
1518338854152,3,3
1518338870956,3,2
1518338947260,3,2
1518338951607,3,2
1518338978094,3,2
1518339025764,3,3
1518339049661,3,2
1518339076328,3,2
1518339085599,3,3
1518339155784,3,1
1518339157014,3,2
1518339166870,3,2
1518339167910,3,2
1518339192494,3,2
1518339209366,3,2
1518339212554,3,2
1518339224037,3,2
1518339253186,3,2
1518339277756,3,3
1518339299289,3,2
1518339303464,3,2
1518339316897,3,3
1518339345239,3,2
1518339360326,3,2
1518339374295,3,2
1518339375657,3,3
1518339388072,3,3
1518339433382,3,2
1518339457868,3,3
1518339481428,3,2
1518339483539,3,2
1518339505698,3,2
1518339580890,3,2
1518339582417,3,3
1518339592333,3,2
1518339592347,3,2
1518339593519,3,2
1518339614735,3,3
1518339673511,3,2
1518339684200,3,2
1518339700719,3,2
1518339707324,3,3
1518339709764,3,2
1518339727001,3,3
1518339735769,3,2
1518339756102,3,3
1518339758873,3,2
1518339848737,3,2
1518339882994,3,1
1518339884108,3,2
1518339919694,3,3
1518339971056,3,3
1518339994268,3,3
1518340006247,3,2
1518340008611,3,2
1518340010910,3,2
1518340013319,3,2
1518340030029,3,2
1518340034976,3,2
1518340036066,3,2
1518340041382,3,3
1518340044795,3,3
1518340116339,3,2
1518340151808,3,2
1518340166543,3,2
1518340229715,3,2
1518340285305,3,2
1518340304002,3,2
1518340317315,3,2
1518340317765,3,2
1518340332898,3,2
1518340333649,3,2
1518340334019,3,2
1518340356788,3,2
1518340365706,3,3
1518340387019,3,3
1518340451551,3,3
1518340460218,3,3
1518340481389,3,3
1518340556747,3,2
1518340582143,3,2
1518340634035,3,2
1518340652214,3,2
1518340740194,3,2
1518340741292,3,2
1518340749127,3,2
1518340754675,3,2
1518340810336,3,2
1518340840768,3,2
1518340854540,3,2
1518340878705,3,3
1518340885714,3,2
1518340900959,3,2
1518340944887,3,2
1518340952550,3,2
1518340962997,3,2
1518340968418,3,3
1518340977067,3,2
1518340984475,3,3
1518341023994,3,3
1518341026042,3,3
1518341066895,3,3
1518341073709,3,3
1518341077194,3,2
1518341080199,3,2
1518341083904,3,3
1518341086804,3,3
1518341134171,3,3
1518341144856,3,0
1518341148288,3,2
1518341148355,3,2
1518341163867,3,2
1518341169253,3,2
1518341196716,3,2
1518341209941,3,2
1518341226782,3,3
1518341334725,3,3
1518341343214,3,2
1518341347663,3,2
1518341363621,3,3
1518341372875,3,2
1518341467778,3,2
1518341548091,3,2
1518341566927,3,2
1518341590686,3,2
1518341616031,3,2
1518341632418,3,3
1518341635812,3,3
1518341644044,3,3
1518341646623,3,2
1518341649686,3,0
1518341657348,3,0
1518341662321,3,2
1518341673254,3,2
1518341682844,3,3
1518341722591,3,2
1518341765604,3,2
1518341777889,3,2
1518341828011,3,3
1518341859777,3,3
1518341912583,3,2
1518341924653,3,2
1518341947656,3,3
1518341960376,3,3
1518341970412,3,0
1518341971753,3,1
1518342006981,3,3
1518342028598,3,0
1518342048552,3,0
1518342058283,3,3
1518342083813,3,0
1518342087161,3,3
1518342108225,3,3
1518342121516,3,3
1518342153464,3,3
1518342159726,3,3
1518342175709,3,2
1518342195313,3,2
1518342195453,3,2
1518342206681,3,2
1518342206722,3,2
1518342206980,3,2
1518342238160,3,2
1518342253938,3,2
1518342262666,3,1
1518342307853,3,3
1518342335529,3,2
1518342364966,3,2
1518342370669,3,3
1518342376262,3,2
1518342384120,3,3
1518342393606,3,2
1518342398473,3,3
1518342409926,3,3
1518342412770,3,2
1518342424833,3,2
1518342442373,3,3
1518342447589,3,2
1518342452015,3,3
1518342488920,3,2
1518342489832,3,2
1518342499451,3,2
1518342505437,3,2
1518342576078,3,1
1518342586015,3,2
1518342591345,3,2
1518342633669,3,2
1518342638134,3,2
1518342651320,3,2
1518342690926,3,3
1518342743161,3,2
1518342766435,3,2
1518342790039,3,3
1518342791184,3,3
1518342826619,3,0
1518342829331,3,2
1518342851097,3,2
1518342852991,3,3
1518342864520,3,2
1518342876377,3,2
1518342888148,3,3
1518342914196,3,2
1518342936988,3,3
1518342937370,3,3
1518342950837,3,2
1518342952017,3,2
1518342958135,3,0
1518342959264,3,0
1518342959526,3,2
1518342979793,3,0
1518342984343,3,2
1518342988717,3,3
1518342989973,3,3
1518342994104,3,3
1518342997253,3,3
1518343004277,3,0
1518343009464,3,3
1518343009686,3,2
1518343017497,3,0
1518343019886,3,0
1518343033790,3,2
1518343041899,3,3
1518343057365,3,1
1518343071852,3,0
1518343078450,3,0
1518343091225,3,3
1518343091524,3,0
1518343091939,3,0
1518343102415,3,0
1518343103421,3,0
1518343104868,3,0
1518343112198,3,2
1518343149095,3,2
1518343160707,3,3
1518343172294,3,3
1518343179696,3,0
1518343182213,3,1
1518343193888,3,3
1518343195258,3,3
1518343231223,3,2
1518343281515,3,2
1518343293515,3,2
1518343302450,3,2
1518343330404,3,2
1518343337573,3,2
1518343338669,3,2
1518343382928,3,2
1518343426254,3,2
1518343428501,3,2
1518343439102,3,2
1518343453269,3,3
1518343473914,3,2
1518343475818,3,2
1518343515435,3,2
1518343522981,3,3
1518343529477,3,3
1518343548042,3,3
1518343572902,3,2
1518343588343,3,2
1518343612429,3,2
1518343641841,3,2
1518343712279,3,3
1518343742291,3,3
1518343744816,3,2
1518343754440,3,3
1518343769279,3,2
1518343769812,3,2
1518343770358,3,2
1518343783153,3,2
1518343825807,3,3
1518343830813,3,2
1518343844033,3,2
1518343846613,3,3
1518343875707,3,3
1518343921039,3,2
1518343921390,3,2
1518343952963,3,2
1518344014775,3,3
1518344036513,3,2
1518344076045,3,2
1518344084669,3,3
1518344091552,3,2
1518344119953,3,3
1518344124115,3,2
1518344149945,3,3
1518344158019,3,3
1518344166138,3,3
1518344174655,3,2
1518344181186,3,2
1518344192655,3,3
1518344213702,3,2
1518344222764,3,3
1518344223212,3,2
1518344231189,3,2
1518344232110,3,3
1518344282736,3,2
1518344283699,3,2
1518344324992,3,3
1518344338124,3,3
1518344389219,3,2
1518344397693,3,3
1518344418949,3,3
1518344430546,3,2
1518344455867,3,2
1518344502383,3,2
1518344542476,3,2
1518344556596,3,3
1518344621529,3,3
1518344639694,3,2
1518344647049,3,2
1518344648365,3,2
1518344650463,3,2
1518344657025,3,2
1518344669405,3,2
1518344672706,3,3
1518344699527,3,2
1518344700710,3,2
1518344712183,3,2
1518344738529,3,3
1518344740896,3,2
1518344748323,3,2
1518344749652,3,2
1518344820167,3,2
1518344820358,3,2
1518344821417,3,2
1518344824773,3,3
1518344833110,3,2
1518344842469,3,2
1518344845439,3,3
1518344874383,3,2
1518344880455,3,2
1518344937753,3,2
1518344941634,3,2
1518344973148,3,2
1518344992976,3,2
1518345007054,3,2
1518345019332,3,3
1518345048522,3,3
1518345056632,3,3
1518345082240,3,2
1518345139085,3,2
1518345140059,3,2
1518345148858,3,3
1518345171109,3,2
1518345196089,3,2
1518345243252,3,2
1518345244434,3,2
1518345265591,3,2
1518345275289,3,3
1518345308129,3,3
1518345326062,3,3
1518345350033,3,2
1518345384323,3,2
1518345526556,3,2
1518345585338,3,2
1518345586470,3,2
1518345605790,3,2
1518345606907,3,2
1518345653579,3,2
1518345696214,3,3
1518345721724,3,2
1518345768577,3,2
1518345769516,3,3
1518345774753,3,3
1518345788836,3,3
1518345794310,3,2
1518345836961,3,3
1518345858835,3,3
1518345860504,3,2
1518345878965,3,3
1518345918179,3,2
1518345925433,3,3
1518345955335,3,3
1518345971684,3,2
1518346044998,3,2
1518346080685,3,2
1518346120896,3,2
1518346128373,3,2
1518346159736,3,2
1518346199623,3,3
1518346211927,3,3
1518346233215,3,2
1518346323239,3,3
1518346337500,3,2
1518346367001,3,2
1518346420470,3,2
1518346453555,3,2
1518346508451,3,2
1518346514164,3,3
1518346549476,3,3
1518346611964,3,2
1518346637284,3,2
1518346643477,3,2
1518346644694,3,2
1518346679448,3,2
1518346713257,3,3
1518346800219,3,3
1518346822682,3,2
1518346827562,3,3
1518346913043,3,2
1518347032952,3,3
1518347034875,3,3
1518347056762,3,2
1518347056870,3,2
1518347062379,3,3
1518347064477,3,2
1518347079242,3,3
1518347089803,3,2
1518347091050,3,2
1518347174831,3,3
1518347201357,3,2
1518347252087,3,2
1518347259297,2,2
1518347260125,3,3
1518347263295,3,2
1518347336027,3,2
1518347408299,3,2
1518347488969,3,3
1518347554128,3,2
1518347606136,3,3
1518347606607,3,2
1518347621161,3,3
1518347634529,3,3
1518347765123,3,3
1518347890166,3,3
1518347897556,3,2
1518347992662,3,2
1518348068385,3,2
1518348078846,3,2
1518348171576,3,2
1518348222745,3,2
1518348272787,3,2
1518348321461,3,3
1518348390027,3,3
1518348408675,3,2
1518348444539,3,2
1518348545135,3,2
1518348551949,3,3
1518348562763,3,2
1518348590863,3,3
1518348591286,3,2
1518348624154,3,2
1518348638769,3,2
1518348686267,3,2
1518348710240,3,3
1518348896983,3,3
1518348918860,3,3
1518348983445,3,2
1518349004722,3,3
1518349080989,3,2
1518349122024,3,2
1518349128360,3,3
1518349183606,3,2
1518349212887,3,2
1518349283958,3,3
1518349289412,3,3
1518349304333,3,2
1518349335666,3,3
1518349359227,3,3
1518349427088,3,2
1518349427620,3,2
1518349464339,3,2
1518349520834,3,3
1518349557305,3,3
1518349602342,3,3
1518349608498,3,3
1518349621756,3,3
1518349679326,3,3
1518349746958,3,2
1518349771582,3,2
1518349782922,3,2
1518349799296,3,2
1518349837177,3,2
1518349840581,3,2
1518349877035,3,3
1518349897724,3,2
1518349910007,3,2
1518349976921,3,3
1518349981847,3,2
1518350023431,3,2
1518350059331,3,2
1518350144671,3,3
1518350146746,3,3
1518350154815,3,2
1518350159729,3,2
1518350176795,3,2
1518350205301,3,3
1518350225779,3,2
1518350227904,3,2
1518350245676,3,2
1518350254767,3,3
1518350262019,3,2
1518350262260,3,2
1518350281508,3,2
1518350283866,3,3
1518350320282,3,2
1518350351997,3,1
1518350384562,3,2
1518350396357,3,2
1518350453544,3,2
1518350470001,3,3
1518350542254,3,2
1518350566976,3,3
1518350586291,3,3
1518350589811,3,3
1518350593077,3,2
1518350610257,3,3
1518350619692,3,3
1518350626395,3,3
1518350642987,3,2
1518350675209,3,2
1518350754992,3,2
1518350755433,3,2
1518350755472,3,2
1518350756965,3,3
1518350757788,3,3
1518350774421,3,2
1518350777362,3,3
1518350779676,3,3
1518350781927,3,3
1518350801489,3,3
1518350815592,3,1
1518350863645,3,3
1518350893186,3,3
1518350896099,3,2
1518350926186,3,3
1518350934142,3,2
1518350951570,3,2
1518350959981,3,2
1518350961135,3,2
1518350982867,3,2
1518350988787,3,3
1518350991554,3,2
1518351036015,3,2
1518351037863,3,2
1518351039016,3,2
1518351048653,3,2
1518351058572,3,2
1518351084314,3,2
1518351154210,3,2
1518351178337,3,2
1518351208368,3,2
1518351209659,3,3
1518351223685,3,3
1518351225148,3,3
1518351244022,3,0
1518351244315,3,0
1518351249064,3,3
1518351252759,3,0
1518351278314,3,2
1518351285962,3,0
1518351292592,3,0
1518351303562,3,2
1518351321123,3,3
1518351338019,3,2
1518351338512,3,3
1518351356162,3,0
1518351366182,3,0
1518351374446,3,0
1518351382269,3,0
1518351408317,3,0
1518351414080,3,3
1518351414159,3,3
1518351433090,3,2
1518351434959,3,1
1518351448326,3,0
1518351466329,3,3
1518351469152,3,2
1518351483678,3,3
1518351483717,3,3
1518351510005,3,3
1518351515425,3,0
1518351535640,3,3
1518351536410,3,3
1518351548543,3,0
1518351548545,3,0
1518351585351,3,3
1518351593485,3,3
1518351628608,3,2
1518351633521,3,3
1518351646381,3,2
1518351649872,3,3
1518351666910,3,0
1518351668826,3,0
1518351685813,3,3
1518351729472,3,3
1518351734010,3,2
1518351743576,3,3
1518351746915,3,0
1518351781852,3,2
1518351819927,3,0
1518351830483,3,0
1518351837696,3,1
1518351838910,3,0
1518351870652,3,2
1518351876191,3,3
1518351879090,3,0
1518351890215,3,0
1518351919924,3,0
1518351949572,3,2
1518351951016,3,0
1518351957178,3,3
1518351966505,3,2
1518351969008,3,0
1518351970608,3,3
1518351992401,3,2
1518351997396,3,3
1518352026154,3,3
1518352044069,3,3
1518352055638,3,3
1518352058161,3,2
1518352106449,3,0
1518352134734,3,2
1518352157443,3,2
1518352162193,3,3
1518352173823,3,0
1518352182358,3,3
1518352209108,3,2
1518352238917,3,2
1518352253191,3,2
1518352254880,3,2
1518352292896,3,2
1518352293514,3,2
1518352293656,3,2
1518352294061,3,2
1518352309270,3,2
1518352318748,3,3
1518352319910,3,3
1518352335227,3,2
1518352336299,3,2
1518352338303,3,3
1518352352609,3,2
1518352356901,3,2
1518352358008,3,3
1518352369554,3,3
1518352380090,3,2
1518352386194,3,3
1518352391029,3,2
1518352392648,3,3
1518352395908,3,2
1518352398877,3,2
1518352411550,3,2
1518352412694,3,2
1518352414411,3,3
1518352417463,3,1
1518352420563,3,3
1518352423895,3,2
1518352440743,3,2
1518352460358,3,2
1518352484539,3,3
1518352509383,3,2
1518352513673,3,3
1518352517638,3,3
1518352520298,3,3
1518352523637,3,3
1518352529432,3,2
1518352543968,3,3
1518352546483,3,2
1518352571146,3,2
1518352591304,3,3
1518352616627,3,2
1518352625899,3,2
1518352640640,3,3
1518352644964,3,3
1518352675385,3,3
1518352684060,3,2
1518352696945,3,3
1518352724476,3,3
1518352742992,3,2
1518352745099,3,2
1518352753664,3,3
1518352775922,3,3
1518352799271,3,2
1518352800285,3,2
1518352860423,3,3
1518352866225,3,0
1518352879813,3,2
1518352884605,3,2
1518352895812,3,2
1518352941087,3,2
1518352946047,3,2
1518352951247,3,3
1518352960805,3,2
1518352964563,3,3
1518353009648,3,3
1518353019638,3,0
1518353024448,3,2
1518353028284,3,3
1518353045615,3,3
1518353056220,3,3
1518353065315,3,3
1518353074171,3,2
1518353128226,3,2
1518353144915,3,0
1518353191748,3,0
1518353214825,3,3
1518353249893,3,2
1518353266875,3,0
1518353276112,3,3
1518353318557,3,1
1518353319393,3,2
1518353324469,3,0
1518353330566,3,0
1518353363452,3,3
1518353378459,3,3
1518353392035,3,0
1518353393200,3,3
1518353394803,3,2
1518353417182,3,0
1518353422193,3,0
1518353438525,3,3
1518353460079,3,3
1518353478890,3,3
1518353480486,3,3
1518353502725,3,3
1518353538163,3,3
1518353554326,3,2
1518353555300,3,3
1518353565580,3,2
1518353627203,3,2
1518353635931,3,2
1518353643557,3,2
1518353678561,3,3
1518353684959,3,2
1518353694245,3,3
1518353699121,3,2
1518353702762,3,2
1518353705265,3,3
1518353714092,3,2
1518353715157,3,3
1518353720594,3,2
1518353729124,3,2
1518353731233,3,2
1518353741701,3,3
1518353742696,3,2
1518353763575,3,2
1518353774784,3,3
1518353781952,3,3
1518353784089,3,2
1518353791285,3,3
1518353803318,3,2
1518353823064,3,2
1518353824710,3,3
1518353828689,3,2
1518353835552,3,3
1518353836938,3,2
1518353837390,3,3
1518353867342,3,2
1518353873667,3,3
1518353874015,3,2
1518353882411,3,2
1518353897524,3,3
1518353897910,3,2
1518353904824,3,3
1518353911524,3,3
1518353914757,3,2
1518353921419,3,3
1518353924615,3,2
1518353926742,3,2
1518353928806,3,3
1518353934751,3,3
1518353937919,3,2
1518353944453,3,2
1518353949238,3,2
1518353950314,3,3
1518353952566,3,2
1518353968074,3,2
1518353978096,3,2
1518353980499,3,2
1518353987380,3,2
1518354000218,3,2
1518354003279,3,2
1518354018633,3,3
1518354033041,3,2
1518354040743,3,2
1518354042539,3,2
1518354065336,3,3
1518354095544,3,3
1518354113366,3,2
1518354155122,3,2
1518354167976,3,2
1518354172931,3,3
1518354173441,3,3
1518354185524,3,2
1518354187326,3,3
1518354202803,3,2
1518354208964,3,3
1518354224510,3,3
1518354227479,3,3
1518354254343,3,2
1518354294882,3,3
1518354324919,3,2
1518354332602,3,3
1518354337345,3,3
1518354338813,3,2
1518354355937,3,2
1518354397779,3,3
1518354454973,3,2
1518354455190,3,3
1518354480927,3,2
1518354492079,3,2
1518354492998,3,2
1518354508516,3,2
1518354537984,3,2
1518354555201,3,2
1518354571356,3,2
1518354571817,3,3
1518354575575,3,2
1518354584712,3,3
1518354587598,3,2
1518354614422,3,2
1518354620594,3,2
1518354633070,3,2
1518354651240,3,2
1518354659678,3,2
1518354660783,3,3
1518354664648,3,2
1518354664859,3,2
1518354668823,3,3
1518354704404,3,2
1518354713370,3,3
1518354714432,3,2
1518354738414,3,2
1518354742083,3,3
1518354749614,3,3
1518354761277,3,2
1518354804030,3,2
1518354831069,3,2
1518354840047,3,2
1518354866215,3,2
1518354900896,3,3
1518354919205,3,3
1518354928309,3,2
1518354941964,3,2
1518354947533,3,2
1518354949711,3,2
1518354993854,3,2
1518354995008,3,2
1518355010543,3,2
1518355018034,3,2
1518355050345,3,2
1518355081905,3,2
1518355098001,3,3
1518355101744,3,2
1518355109082,3,2
1518355112573,3,2
1518355120099,3,2
1518355136894,3,2
1518355156588,3,2
1518355166666,3,3
1518355181474,3,3
1518355223929,3,2
1518355277976,3,3
1518355299473,3,3
1518355306226,3,2
1518355311636,3,2
1518355334777,3,2
1518355356679,3,2
1518355373488,3,2
1518355406369,3,2
1518355409200,3,2
1518355438232,3,2
1518355442061,3,3
1518355445286,3,2
1518355460541,3,2
1518355465879,3,2
1518355469328,3,2
1518355480104,3,2
1518355485266,3,2
1518355495746,3,2
1518355510350,3,3
1518355514432,3,2
1518355515563,3,2
1518355543405,3,2
1518355613485,3,2
1518355621695,3,2
1518355632602,3,2
1518355634583,3,3
1518355680642,3,2
1518355684990,3,3
1518355685271,3,2
1518355721873,3,2
1518355746574,3,2
1518355767780,3,3
1518355792030,3,3
1518355822389,3,2
1518355857916,3,3
1518355865275,3,3
1518355909395,3,3
1518355917402,3,3
1518355926668,3,2
1518355937734,3,2
1518355974227,3,3
1518355974959,3,2
1518356003715,3,2
1518356022371,3,1
1518356024836,3,3
1518356034960,3,2
1518356042448,3,3
1518356058771,3,3
1518356070661,3,3
1518356087744,3,2
1518356088868,3,3
1518356115428,3,3
1518356121444,3,3
1518356136509,3,2
1518356188665,3,2
1518356254473,3,3
1518356270645,3,2
1518356333276,3,2
1518356388573,3,2
1518356396551,3,3
1518356443711,3,3
1518356489310,3,3
1518356493448,3,3
1518356504625,3,2
1518356513351,3,2
1518356514451,3,2
1518356521153,3,2
1518356526885,3,2
1518356538692,3,2
1518356567604,3,3
1518356598316,3,2
1518356618963,3,2
1518356641562,3,3
1518356678903,3,3
1518356689764,3,2
1518356709998,3,2
1518356763999,3,2
1518356781999,3,3
1518356797803,3,3
1518356821411,3,2
1518356831721,3,2
1518356840871,3,3
1518356881748,3,2
1518356882120,3,2
1518356882682,3,2
1518356914533,3,3
1518356917789,3,2
1518356937721,3,3
1518356943919,3,3
1518356947836,3,3
1518356950577,3,3
1518356984627,3,3
1518356999733,3,2
1518357028528,3,2
1518357033977,3,2
1518357068754,3,2
1518357140952,3,2
1518357146614,3,2
1518357173375,3,2
1518357255941,3,3
1518357295906,3,2
1518357318270,3,2
1518357332153,3,3
1518357333776,3,2
1518357338616,3,2
1518357346215,3,2
1518357349521,3,2
1518357359263,3,2
1518357365816,3,2
1518357382300,3,2
1518357401705,3,2
1518357411718,3,3
1518357422247,3,3
1518357423418,3,3
1518357437734,3,2
1518357446593,3,3
1518357453179,3,3
1518357471186,3,2
1518357488685,3,3
1518357524543,3,3
1518357578837,3,2
1518357583662,3,2
1518357594412,3,2
1518357641625,3,3
1518357693006,3,2
1518357694589,3,2
1518357714433,3,2
1518357723439,3,3
1518357751080,3,3
1518357772400,3,2
1518357774995,3,3
1518357777339,3,3
1518357782802,3,2
1518357795077,3,3
1518357812021,3,3
1518357816529,3,2
1518357842215,3,3
1518357856612,3,3
1518357863100,3,2
1518357919247,3,3
1518357928266,3,2
1518357933311,3,3
1518357975173,3,2
1518357975984,3,2
1518357988692,3,3
1518357995082,3,2
1518358008401,3,2
1518358009339,3,2
1518358017739,3,3
1518358019930,3,3
1518358023789,3,3
1518358026669,3,3
1518358032517,3,3
1518358032795,3,2
1518358046554,3,2
1518358049201,3,3
1518358067466,3,3
1518358078121,3,3
1518358081949,3,2
1518358101127,3,2
1518358106400,3,3
1518358143777,3,3
1518358175713,3,2
1518358257627,3,3
1518358262373,3,3
1518358284803,3,3
1518358291961,3,3
1518358294676,3,2
1518358302260,3,2
1518358303051,3,3
1518358304732,3,3
1518358315974,3,3
1518358323925,3,3
1518358329469,3,3
1518358333975,3,3
1518358345435,3,2
1518358375327,3,3
1518358399111,3,2
1518358432446,3,2
1518358462047,3,2
1518358496524,3,3
1518358518207,3,3
1518358573736,3,2
1518358602088,3,2
1518358635843,3,2
1518358647132,3,2
1518358672467,3,2
1518358708785,3,2
1518358768136,3,2
1518358778364,3,0
1518358805599,3,0
1518358822265,3,2
1518358856576,3,3
1518358897433,3,0
1518358901841,3,0
1518358910421,3,2
1518358943717,3,2
1518358944889,3,3
1518359018769,3,3
1518359028598,3,3
1518359036177,3,2
1518359044406,3,3
1518359047150,3,3
1518359060199,3,3
1518359089457,3,3
1518359091507,3,2
1518359097122,3,3
1518359128675,3,3
1518359141740,3,2
1518359143278,3,3
1518359154932,3,3
1518359157718,3,3
1518359219354,3,2
1518359235911,3,3
1518359273912,3,2
1518359307534,3,2
1518359315223,3,3
1518359335836,3,3
1518359361904,3,3
1518359423748,3,2
1518359429903,3,2
1518359439598,3,3
1518359455782,3,2
1518359533425,3,2
1518359565310,3,2
1518359572955,3,2
1518359576465,3,2
1518359585762,3,3
1518359616528,3,2
1518359636121,3,3
1518359706119,3,2
1518359727142,3,2
1518359747183,3,2
1518359808709,3,2
1518359867260,3,2
1518359868273,3,2
1518359880750,3,3
1518359891342,3,3
1518359916289,3,2
1518359918755,3,2
1518359925364,3,2
1518359927085,3,2
1518359971248,3,1
1518360037056,3,3
1518360094623,3,3
1518360141381,3,2
1518360153614,3,2
1518360170014,3,2
1518360198039,3,3
1518360218661,3,3
1518360226708,3,2
1518360228124,3,3
1518360238334,3,2
1518360323114,3,2
1518360378370,3,3
1518360387791,3,2
1518360407795,3,3
1518360417516,3,2
1518360427128,3,3
1518360479431,3,2
1518360492205,3,3
1518360511837,3,2
1518360553340,3,3
1518360631703,3,2
1518360650039,3,2
1518360710310,3,2
1518360750076,3,3
1518360793351,3,3
1518360798789,3,3
1518360807316,3,2
1518360810642,3,2
1518360830580,3,3
1518360851687,3,3
1518360860851,3,3
1518360874881,3,2
1518360890655,3,2
1518360894577,3,3
1518360935014,3,2
1518360956654,3,2
1518360957751,3,2
1518360981702,3,3
1518360986081,3,2
1518361033629,3,2
1518361036516,3,3
1518361038261,3,2
1518361042762,3,2
1518361054190,3,2
1518361056146,3,2
1518361076964,3,3
1518361078352,3,3
1518361079766,3,3
1518361081104,3,3
1518361081875,3,2
1518361082395,3,3
1518361083083,3,2
1518361111521,3,2
1518361145780,3,3
1518361160298,3,2
1518361172442,3,2
1518361199247,3,3
1518361239497,3,3
1518361250747,3,3
1518361253971,3,3
1518361262120,3,2
1518361265154,3,2
1518361284537,3,3
1518361288181,3,3
1518361301476,3,2
1518361336397,3,3
1518361342955,3,2
1518361342970,3,2
1518361354494,3,2
1518361357948,3,2
1518361388000,3,2
1518361444492,3,3
1518361464196,3,2
1518361474178,3,3
1518361484808,3,3
1518361500106,3,3
1518361584114,3,2
1518361590185,3,2
1518361610979,3,2
1518361630761,3,2
1518361752841,3,3
1518361760396,3,3
1518361772072,3,3
1518361772212,3,3
1518361796504,3,2
1518361812579,3,3
1518361813575,3,2
1518361816187,3,2
1518361817311,3,2
1518361832740,3,2
1518361839361,3,3
1518361892301,3,2
1518362027369,3,2
1518362037057,3,3
1518362127852,3,2
1518362175160,3,2
1518362179817,3,3
1518362183936,3,3
1518362227818,3,2
1518362257000,3,2
1518362296453,3,2
1518362321669,3,2
1518362327934,3,3
1518362356240,3,2
1518362379507,3,3
1518362450237,3,2
1518362462497,3,2
1518362485280,3,2
1518362485397,3,2
1518362530562,3,3
1518362532852,3,2
1518362547741,3,3
1518362610299,3,3
1518362648048,3,2
1518362648513,3,2
1518362649814,3,2
1518362654362,3,2
1518362685917,3,2
1518362693943,3,2
1518362697411,3,2
1518362700766,3,2
1518362731738,3,3
1518362759281,3,3
1518362786306,3,3
1518362818327,3,2
1518362864829,3,3
1518362886168,3,3
1518362907806,3,3
1518362929207,3,3
1518362960363,3,2
